Start |2021-11-20-17:26:39.2644872-05:00
868,868,2021-11-20-17:26:39.2682905-05:00
1834,1591912,2021-11-20-17:26:39.2686964-05:00
145,230827240,2021-11-20-17:26:39.2687272-05:00
1695,391252171800,2021-11-20-17:26:39.2687379-05:00
1014,396729702205200,2021-11-20-17:26:39.2687452-05:00
1186,∞,2021-11-20-17:26:39.2718525-05:00
1529,∞,2021-11-20-17:26:39.2718541-05:00
514,∞,2021-11-20-17:26:39.2718556-05:00
1161,∞,2021-11-20-17:26:39.2718572-05:00
94,∞,2021-11-20-17:26:39.2718588-05:00
391,∞,2021-11-20-17:26:39.2718603-05:00
456,∞,2021-11-20-17:26:39.2718619-05:00
1370,∞,2021-11-20-17:26:39.2718634-05:00
378,∞,2021-11-20-17:26:39.2718650-05:00
244,∞,2021-11-20-17:26:39.2718665-05:00
973,∞,2021-11-20-17:26:39.2718681-05:00
1993,∞,2021-11-20-17:26:39.2718696-05:00
1311,∞,2021-11-20-17:26:39.2718712-05:00
1148,∞,2021-11-20-17:26:39.2718809-05:00
1528,∞,2021-11-20-17:26:39.2718837-05:00
670,∞,2021-11-20-17:26:39.2718856-05:00
1344,∞,2021-11-20-17:26:39.2718874-05:00
1490,∞,2021-11-20-17:26:39.2718892-05:00
362,∞,2021-11-20-17:26:39.2718910-05:00
869,∞,2021-11-20-17:26:39.2718928-05:00
1039,∞,2021-11-20-17:26:39.2718946-05:00
420,∞,2021-11-20-17:26:39.2718964-05:00
14,∞,2021-11-20-17:26:39.2718982-05:00
17,∞,2021-11-20-17:26:39.2719000-05:00
88,∞,2021-11-20-17:26:39.2719019-05:00
1284,∞,2021-11-20-17:26:39.2719036-05:00
558,∞,2021-11-20-17:26:39.2719054-05:00
1535,∞,2021-11-20-17:26:39.2719072-05:00
158,∞,2021-11-20-17:26:39.2719090-05:00
692,∞,2021-11-20-17:26:39.2719108-05:00
1444,∞,2021-11-20-17:26:39.2719126-05:00
1612,∞,2021-11-20-17:26:39.2719144-05:00
1058,∞,2021-11-20-17:26:39.2719162-05:00
1951,∞,2021-11-20-17:26:39.2719180-05:00
1190,∞,2021-11-20-17:26:39.2719198-05:00
1011,∞,2021-11-20-17:26:39.2719216-05:00
1815,∞,2021-11-20-17:26:39.2719233-05:00
1732,∞,2021-11-20-17:26:39.2719251-05:00
1619,∞,2021-11-20-17:26:39.2719269-05:00
1625,∞,2021-11-20-17:26:39.2719286-05:00
1939,∞,2021-11-20-17:26:39.2719304-05:00
398,∞,2021-11-20-17:26:39.2719322-05:00
820,∞,2021-11-20-17:26:39.2719339-05:00
1253,∞,2021-11-20-17:26:39.2719357-05:00
408,∞,2021-11-20-17:26:39.2719374-05:00
1663,∞,2021-11-20-17:26:39.2719392-05:00
509,∞,2021-11-20-17:26:39.2719410-05:00
1538,∞,2021-11-20-17:26:39.2719473-05:00
1943,∞,2021-11-20-17:26:39.2719497-05:00
469,∞,2021-11-20-17:26:39.2719515-05:00
831,∞,2021-11-20-17:26:39.2719531-05:00
1831,∞,2021-11-20-17:26:39.2719548-05:00
929,∞,2021-11-20-17:26:39.2719564-05:00
1755,∞,2021-11-20-17:26:39.2719580-05:00
1783,∞,2021-11-20-17:26:39.2719596-05:00
766,∞,2021-11-20-17:26:39.2719612-05:00
1516,∞,2021-11-20-17:26:39.2719628-05:00
498,∞,2021-11-20-17:26:39.2719643-05:00
1073,∞,2021-11-20-17:26:39.2719659-05:00
810,∞,2021-11-20-17:26:39.2719675-05:00
1833,∞,2021-11-20-17:26:39.2719691-05:00
920,∞,2021-11-20-17:26:39.2719706-05:00
1212,∞,2021-11-20-17:26:39.2719722-05:00
1686,∞,2021-11-20-17:26:39.2719738-05:00
800,∞,2021-11-20-17:26:39.2719754-05:00
1361,∞,2021-11-20-17:26:39.2719769-05:00
935,∞,2021-11-20-17:26:39.2719803-05:00
1360,∞,2021-11-20-17:26:39.2719824-05:00
1957,∞,2021-11-20-17:26:39.2719841-05:00
517,∞,2021-11-20-17:26:39.2719857-05:00
854,∞,2021-11-20-17:26:39.2719873-05:00
1611,∞,2021-11-20-17:26:39.2719889-05:00
1871,∞,2021-11-20-17:26:39.2719905-05:00
736,∞,2021-11-20-17:26:39.2719921-05:00
930,∞,2021-11-20-17:26:39.2719936-05:00
642,∞,2021-11-20-17:26:39.2719952-05:00
1600,∞,2021-11-20-17:26:39.2719967-05:00
760,∞,2021-11-20-17:26:39.2719983-05:00
1608,∞,2021-11-20-17:26:39.2719998-05:00
424,∞,2021-11-20-17:26:39.2720014-05:00
776,∞,2021-11-20-17:26:39.2720029-05:00
1020,∞,2021-11-20-17:26:39.2720091-05:00
1591,∞,2021-11-20-17:26:39.2720114-05:00
1689,∞,2021-11-20-17:26:39.2720132-05:00
1860,∞,2021-11-20-17:26:39.2720149-05:00
1613,∞,2021-11-20-17:26:39.2720166-05:00
683,∞,2021-11-20-17:26:39.2720182-05:00
1302,∞,2021-11-20-17:26:39.2720199-05:00
168,∞,2021-11-20-17:26:39.2720215-05:00
424,∞,2021-11-20-17:26:39.2720232-05:00
1495,∞,2021-11-20-17:26:39.2720248-05:00
1318,∞,2021-11-20-17:26:39.2720264-05:00
659,∞,2021-11-20-17:26:39.2720281-05:00
810,∞,2021-11-20-17:26:39.2720297-05:00
1792,∞,2021-11-20-17:26:39.2720314-05:00
1019,∞,2021-11-20-17:26:39.2720330-05:00
1186,∞,2021-11-20-17:26:39.2720347-05:00
1133,∞,2021-11-20-17:26:39.2720363-05:00
454,∞,2021-11-20-17:26:39.2720380-05:00
1047,∞,2021-11-20-17:26:39.2720396-05:00
728,∞,2021-11-20-17:26:39.2720413-05:00
1148,∞,2021-11-20-17:26:39.2720429-05:00
1580,∞,2021-11-20-17:26:39.2720446-05:00
1427,∞,2021-11-20-17:26:39.2720462-05:00
1614,∞,2021-11-20-17:26:39.2720479-05:00
1219,∞,2021-11-20-17:26:39.2720495-05:00
1959,∞,2021-11-20-17:26:39.2720511-05:00
193,∞,2021-11-20-17:26:39.2720528-05:00
826,∞,2021-11-20-17:26:39.2720544-05:00
1142,∞,2021-11-20-17:26:39.2720561-05:00
1166,∞,2021-11-20-17:26:39.2720577-05:00
756,∞,2021-11-20-17:26:39.2720594-05:00
889,∞,2021-11-20-17:26:39.2720611-05:00
650,∞,2021-11-20-17:26:39.2720627-05:00
34,∞,2021-11-20-17:26:39.2720643-05:00
813,∞,2021-11-20-17:26:39.2720716-05:00
1329,∞,2021-11-20-17:26:39.2720739-05:00
1522,∞,2021-11-20-17:26:39.2720757-05:00
1826,∞,2021-11-20-17:26:39.2720773-05:00
1186,∞,2021-11-20-17:26:39.2720789-05:00
678,∞,2021-11-20-17:26:39.2720805-05:00
1633,∞,2021-11-20-17:26:39.2720821-05:00
1192,∞,2021-11-20-17:26:39.2720837-05:00
1534,∞,2021-11-20-17:26:39.2720853-05:00
1022,∞,2021-11-20-17:26:39.2720869-05:00
1535,∞,2021-11-20-17:26:39.2720885-05:00
953,∞,2021-11-20-17:26:39.2720901-05:00
1062,∞,2021-11-20-17:26:39.2720917-05:00
944,∞,2021-11-20-17:26:39.2720933-05:00
1910,∞,2021-11-20-17:26:39.2720949-05:00
1456,∞,2021-11-20-17:26:39.2720965-05:00
467,∞,2021-11-20-17:26:39.2720981-05:00
307,∞,2021-11-20-17:26:39.2720996-05:00
562,∞,2021-11-20-17:26:39.2721012-05:00
1696,∞,2021-11-20-17:26:39.2721028-05:00
1628,∞,2021-11-20-17:26:39.2721044-05:00
1440,∞,2021-11-20-17:26:39.2721060-05:00
165,∞,2021-11-20-17:26:39.2721076-05:00
76,∞,2021-11-20-17:26:39.2721092-05:00
641,∞,2021-11-20-17:26:39.2721108-05:00
1653,∞,2021-11-20-17:26:39.2721124-05:00
490,∞,2021-11-20-17:26:39.2721140-05:00
477,∞,2021-11-20-17:26:39.2721156-05:00
1026,∞,2021-11-20-17:26:39.2721172-05:00
1258,∞,2021-11-20-17:26:39.2721188-05:00
739,∞,2021-11-20-17:26:39.2721204-05:00
430,∞,2021-11-20-17:26:39.2721219-05:00
10,∞,2021-11-20-17:26:39.2721235-05:00
776,∞,2021-11-20-17:26:39.2721251-05:00
979,∞,2021-11-20-17:26:39.2721310-05:00
1690,∞,2021-11-20-17:26:39.2721333-05:00
1663,∞,2021-11-20-17:26:39.2721350-05:00
1307,∞,2021-11-20-17:26:39.2721367-05:00
1267,∞,2021-11-20-17:26:39.2721383-05:00
369,∞,2021-11-20-17:26:39.2721399-05:00
1095,∞,2021-11-20-17:26:39.2721415-05:00
1955,∞,2021-11-20-17:26:39.2721431-05:00
47,∞,2021-11-20-17:26:39.2721446-05:00
405,∞,2021-11-20-17:26:39.2721463-05:00
79,∞,2021-11-20-17:26:39.2721479-05:00
267,∞,2021-11-20-17:26:39.2721494-05:00
898,∞,2021-11-20-17:26:39.2721510-05:00
1249,∞,2021-11-20-17:26:39.2721526-05:00
915,∞,2021-11-20-17:26:39.2721542-05:00
1685,∞,2021-11-20-17:26:39.2721557-05:00
699,∞,2021-11-20-17:26:39.2721573-05:00
450,∞,2021-11-20-17:26:39.2721589-05:00
327,∞,2021-11-20-17:26:39.2721605-05:00
953,∞,2021-11-20-17:26:39.2721620-05:00
406,∞,2021-11-20-17:26:39.2721636-05:00
1373,∞,2021-11-20-17:26:39.2721652-05:00
1164,∞,2021-11-20-17:26:39.2721668-05:00
1447,∞,2021-11-20-17:26:39.2721685-05:00
1185,∞,2021-11-20-17:26:39.2721700-05:00
1533,∞,2021-11-20-17:26:39.2721716-05:00
188,∞,2021-11-20-17:26:39.2721732-05:00
1156,∞,2021-11-20-17:26:39.2721748-05:00
167,∞,2021-11-20-17:26:39.2721764-05:00
276,∞,2021-11-20-17:26:39.2721779-05:00
284,∞,2021-11-20-17:26:39.2721795-05:00
1106,∞,2021-11-20-17:26:39.2721811-05:00
943,∞,2021-11-20-17:26:39.2721827-05:00
286,∞,2021-11-20-17:26:39.2721843-05:00
1964,∞,2021-11-20-17:26:39.2721902-05:00
221,∞,2021-11-20-17:26:39.2721924-05:00
1792,∞,2021-11-20-17:26:39.2721941-05:00
1160,∞,2021-11-20-17:26:39.2721957-05:00
1040,∞,2021-11-20-17:26:39.2721973-05:00
194,∞,2021-11-20-17:26:39.2721989-05:00
602,∞,2021-11-20-17:26:39.2722005-05:00
1672,∞,2021-11-20-17:26:39.2722021-05:00
1394,∞,2021-11-20-17:26:39.2722037-05:00
1759,∞,2021-11-20-17:26:39.2722053-05:00
1996,∞,2021-11-20-17:26:39.2722070-05:00
374,∞,2021-11-20-17:26:39.2722085-05:00
756,∞,2021-11-20-17:26:39.2722101-05:00
1241,∞,2021-11-20-17:26:39.2722118-05:00
1562,∞,2021-11-20-17:26:39.2722134-05:00
1341,∞,2021-11-20-17:26:39.2722150-05:00
559,∞,2021-11-20-17:26:39.2722166-05:00
290,∞,2021-11-20-17:26:39.2722181-05:00
103,∞,2021-11-20-17:26:39.2722197-05:00
1056,∞,2021-11-20-17:26:39.2722213-05:00
371,∞,2021-11-20-17:26:39.2722229-05:00
1606,∞,2021-11-20-17:26:39.2722245-05:00
526,∞,2021-11-20-17:26:39.2722260-05:00
216,∞,2021-11-20-17:26:39.2722356-05:00
123,∞,2021-11-20-17:26:39.2722384-05:00
1734,∞,2021-11-20-17:26:39.2722402-05:00
181,∞,2021-11-20-17:26:39.2722419-05:00
1938,∞,2021-11-20-17:26:39.2722435-05:00
1789,∞,2021-11-20-17:26:39.2722451-05:00
1770,∞,2021-11-20-17:26:39.2722468-05:00
122,∞,2021-11-20-17:26:39.2722484-05:00
972,∞,2021-11-20-17:26:39.2722500-05:00
1324,∞,2021-11-20-17:26:39.2722516-05:00
612,∞,2021-11-20-17:26:39.2722532-05:00
1285,∞,2021-11-20-17:26:39.2722547-05:00
695,∞,2021-11-20-17:26:39.2722563-05:00
1892,∞,2021-11-20-17:26:39.2722579-05:00
1539,∞,2021-11-20-17:26:39.2722595-05:00
1409,∞,2021-11-20-17:26:39.2722611-05:00
134,∞,2021-11-20-17:26:39.2722627-05:00
352,∞,2021-11-20-17:26:39.2722643-05:00
733,∞,2021-11-20-17:26:39.2722659-05:00
1979,∞,2021-11-20-17:26:39.2722675-05:00
1405,∞,2021-11-20-17:26:39.2722691-05:00
1450,∞,2021-11-20-17:26:39.2722707-05:00
811,∞,2021-11-20-17:26:39.2722724-05:00
777,∞,2021-11-20-17:26:39.2722740-05:00
947,∞,2021-11-20-17:26:39.2722756-05:00
1594,∞,2021-11-20-17:26:39.2722772-05:00
826,∞,2021-11-20-17:26:39.2722787-05:00
1717,∞,2021-11-20-17:26:39.2722803-05:00
1993,∞,2021-11-20-17:26:39.2722819-05:00
1004,∞,2021-11-20-17:26:39.2722835-05:00
1886,∞,2021-11-20-17:26:39.2722850-05:00
1915,∞,2021-11-20-17:26:39.2722866-05:00
358,∞,2021-11-20-17:26:39.2722882-05:00
1694,∞,2021-11-20-17:26:39.2722898-05:00
1577,∞,2021-11-20-17:26:39.2722956-05:00
1038,∞,2021-11-20-17:26:39.2722980-05:00
1306,∞,2021-11-20-17:26:39.2722998-05:00
13,∞,2021-11-20-17:26:39.2723015-05:00
663,∞,2021-11-20-17:26:39.2723034-05:00
1883,∞,2021-11-20-17:26:39.2723069-05:00
1623,∞,2021-11-20-17:26:39.2723091-05:00
1637,∞,2021-11-20-17:26:39.2723108-05:00
1025,∞,2021-11-20-17:26:39.2723125-05:00
1050,∞,2021-11-20-17:26:39.2723140-05:00
144,∞,2021-11-20-17:26:39.2723157-05:00
1955,∞,2021-11-20-17:26:39.2723173-05:00
867,∞,2021-11-20-17:26:39.2723188-05:00
1448,∞,2021-11-20-17:26:39.2723204-05:00
1020,∞,2021-11-20-17:26:39.2723220-05:00
880,∞,2021-11-20-17:26:39.2723236-05:00
1969,∞,2021-11-20-17:26:39.2723266-05:00
705,∞,2021-11-20-17:26:39.2723283-05:00
1637,∞,2021-11-20-17:26:39.2723299-05:00
1627,∞,2021-11-20-17:26:39.2723315-05:00
1121,∞,2021-11-20-17:26:39.2723332-05:00
766,∞,2021-11-20-17:26:39.2723348-05:00
1311,∞,2021-11-20-17:26:39.2723364-05:00
957,∞,2021-11-20-17:26:39.2723380-05:00
1234,∞,2021-11-20-17:26:39.2723395-05:00
344,∞,2021-11-20-17:26:39.2723411-05:00
963,∞,2021-11-20-17:26:39.2723427-05:00
54,∞,2021-11-20-17:26:39.2723443-05:00
129,∞,2021-11-20-17:26:39.2723458-05:00
1968,∞,2021-11-20-17:26:39.2723474-05:00
1437,∞,2021-11-20-17:26:39.2723490-05:00
697,∞,2021-11-20-17:26:39.2723505-05:00
927,∞,2021-11-20-17:26:39.2723521-05:00
1000,∞,2021-11-20-17:26:39.2723537-05:00
316,∞,2021-11-20-17:26:39.2723597-05:00
502,∞,2021-11-20-17:26:39.2723620-05:00
104,∞,2021-11-20-17:26:39.2723638-05:00
121,∞,2021-11-20-17:26:39.2723655-05:00
1688,∞,2021-11-20-17:26:39.2723672-05:00
850,∞,2021-11-20-17:26:39.2723688-05:00
356,∞,2021-11-20-17:26:39.2723705-05:00
1767,∞,2021-11-20-17:26:39.2723722-05:00
426,∞,2021-11-20-17:26:39.2723738-05:00
1760,∞,2021-11-20-17:26:39.2723755-05:00
633,∞,2021-11-20-17:26:39.2723772-05:00
992,∞,2021-11-20-17:26:39.2723788-05:00
727,∞,2021-11-20-17:26:39.2723805-05:00
1378,∞,2021-11-20-17:26:39.2723822-05:00
697,∞,2021-11-20-17:26:39.2723838-05:00
1114,∞,2021-11-20-17:26:39.2723855-05:00
1035,∞,2021-11-20-17:26:39.2723872-05:00
1182,∞,2021-11-20-17:26:39.2723889-05:00
279,∞,2021-11-20-17:26:39.2723906-05:00
731,∞,2021-11-20-17:26:39.2723923-05:00
574,∞,2021-11-20-17:26:39.2723956-05:00
812,∞,2021-11-20-17:26:39.2723977-05:00
1726,∞,2021-11-20-17:26:39.2723995-05:00
349,∞,2021-11-20-17:26:39.2724012-05:00
779,∞,2021-11-20-17:26:39.2724029-05:00
319,∞,2021-11-20-17:26:39.2724046-05:00
920,∞,2021-11-20-17:26:39.2724063-05:00
1570,∞,2021-11-20-17:26:39.2724081-05:00
1509,∞,2021-11-20-17:26:39.2724098-05:00
1056,∞,2021-11-20-17:26:39.2724115-05:00
1613,∞,2021-11-20-17:26:39.2724133-05:00
1447,∞,2021-11-20-17:26:39.2724150-05:00
1028,∞,2021-11-20-17:26:39.2724167-05:00
1867,∞,2021-11-20-17:26:39.2724184-05:00
1132,∞,2021-11-20-17:26:39.2724245-05:00
519,∞,2021-11-20-17:26:39.2724268-05:00
776,∞,2021-11-20-17:26:39.2724286-05:00
1848,∞,2021-11-20-17:26:39.2724304-05:00
1016,∞,2021-11-20-17:26:39.2724320-05:00
788,∞,2021-11-20-17:26:39.2724336-05:00
1271,∞,2021-11-20-17:26:39.2724352-05:00
1353,∞,2021-11-20-17:26:39.2724368-05:00
340,∞,2021-11-20-17:26:39.2724383-05:00
1551,∞,2021-11-20-17:26:39.2724399-05:00
325,∞,2021-11-20-17:26:39.2724415-05:00
242,∞,2021-11-20-17:26:39.2724430-05:00
1617,∞,2021-11-20-17:26:39.2724446-05:00
1585,∞,2021-11-20-17:26:39.2724462-05:00
1356,∞,2021-11-20-17:26:39.2724477-05:00
1014,∞,2021-11-20-17:26:39.2724493-05:00
934,∞,2021-11-20-17:26:39.2724509-05:00
255,∞,2021-11-20-17:26:39.2724524-05:00
419,∞,2021-11-20-17:26:39.2724540-05:00
197,∞,2021-11-20-17:26:39.2724555-05:00
427,∞,2021-11-20-17:26:39.2724571-05:00
1504,∞,2021-11-20-17:26:39.2724586-05:00
775,∞,2021-11-20-17:26:39.2724602-05:00
1755,∞,2021-11-20-17:26:39.2724618-05:00
1341,∞,2021-11-20-17:26:39.2724634-05:00
1370,∞,2021-11-20-17:26:39.2724650-05:00
1929,∞,2021-11-20-17:26:39.2724666-05:00
785,∞,2021-11-20-17:26:39.2724681-05:00
259,∞,2021-11-20-17:26:39.2724697-05:00
1369,∞,2021-11-20-17:26:39.2724712-05:00
148,∞,2021-11-20-17:26:39.2724728-05:00
1185,∞,2021-11-20-17:26:39.2724743-05:00
1963,∞,2021-11-20-17:26:39.2724759-05:00
860,∞,2021-11-20-17:26:39.2724774-05:00
246,∞,2021-11-20-17:26:39.2724832-05:00
178,∞,2021-11-20-17:26:39.2724855-05:00
338,∞,2021-11-20-17:26:39.2724890-05:00
1186,∞,2021-11-20-17:26:39.2724912-05:00
167,∞,2021-11-20-17:26:39.2724929-05:00
1490,∞,2021-11-20-17:26:39.2724946-05:00
1459,∞,2021-11-20-17:26:39.2724962-05:00
1220,∞,2021-11-20-17:26:39.2724977-05:00
472,∞,2021-11-20-17:26:39.2724993-05:00
176,∞,2021-11-20-17:26:39.2725008-05:00
25,∞,2021-11-20-17:26:39.2725024-05:00
537,∞,2021-11-20-17:26:39.2725039-05:00
702,∞,2021-11-20-17:26:39.2725055-05:00
1334,∞,2021-11-20-17:26:39.2725070-05:00
215,∞,2021-11-20-17:26:39.2725086-05:00
495,∞,2021-11-20-17:26:39.2725102-05:00
123,∞,2021-11-20-17:26:39.2725118-05:00
1359,∞,2021-11-20-17:26:39.2725133-05:00
1029,∞,2021-11-20-17:26:39.2725149-05:00
832,∞,2021-11-20-17:26:39.2725164-05:00
1440,∞,2021-11-20-17:26:39.2725180-05:00
1627,∞,2021-11-20-17:26:39.2725195-05:00
1743,∞,2021-11-20-17:26:39.2725211-05:00
1021,∞,2021-11-20-17:26:39.2725226-05:00
508,∞,2021-11-20-17:26:39.2725242-05:00
1645,∞,2021-11-20-17:26:39.2725257-05:00
858,∞,2021-11-20-17:26:39.2725273-05:00
486,∞,2021-11-20-17:26:39.2725288-05:00
1095,∞,2021-11-20-17:26:39.2725304-05:00
970,∞,2021-11-20-17:26:39.2725319-05:00
1403,∞,2021-11-20-17:26:39.2725335-05:00
1139,∞,2021-11-20-17:26:39.2725350-05:00
279,∞,2021-11-20-17:26:39.2725366-05:00
757,∞,2021-11-20-17:26:39.2725382-05:00
1340,∞,2021-11-20-17:26:39.2725439-05:00
1178,∞,2021-11-20-17:26:39.2725462-05:00
677,∞,2021-11-20-17:26:39.2725479-05:00
1748,∞,2021-11-20-17:26:39.2725495-05:00
88,∞,2021-11-20-17:26:39.2725511-05:00
928,∞,2021-11-20-17:26:39.2725527-05:00
737,∞,2021-11-20-17:26:39.2725542-05:00
1206,∞,2021-11-20-17:26:39.2725558-05:00
1032,∞,2021-11-20-17:26:39.2725574-05:00
600,∞,2021-11-20-17:26:39.2725589-05:00
1731,∞,2021-11-20-17:26:39.2725605-05:00
805,∞,2021-11-20-17:26:39.2725620-05:00
668,∞,2021-11-20-17:26:39.2725636-05:00
595,∞,2021-11-20-17:26:39.2725652-05:00
571,∞,2021-11-20-17:26:39.2725668-05:00
1763,∞,2021-11-20-17:26:39.2725683-05:00
1247,∞,2021-11-20-17:26:39.2725699-05:00
789,∞,2021-11-20-17:26:39.2725714-05:00
157,∞,2021-11-20-17:26:39.2725730-05:00
1132,∞,2021-11-20-17:26:39.2725745-05:00
1420,∞,2021-11-20-17:26:39.2725761-05:00
618,∞,2021-11-20-17:26:39.2725777-05:00
434,∞,2021-11-20-17:26:39.2725793-05:00
1317,∞,2021-11-20-17:26:39.2725894-05:00
679,∞,2021-11-20-17:26:39.2725921-05:00
521,∞,2021-11-20-17:26:39.2725939-05:00
632,∞,2021-11-20-17:26:39.2725957-05:00
974,∞,2021-11-20-17:26:39.2725975-05:00
126,∞,2021-11-20-17:26:39.2725993-05:00
1502,∞,2021-11-20-17:26:39.2726011-05:00
772,∞,2021-11-20-17:26:39.2726029-05:00
886,∞,2021-11-20-17:26:39.2726047-05:00
259,∞,2021-11-20-17:26:39.2726065-05:00
1945,∞,2021-11-20-17:26:39.2726082-05:00
1994,∞,2021-11-20-17:26:39.2726100-05:00
1036,∞,2021-11-20-17:26:39.2726118-05:00
1818,∞,2021-11-20-17:26:39.2726136-05:00
375,∞,2021-11-20-17:26:39.2726154-05:00
1271,∞,2021-11-20-17:26:39.2726172-05:00
102,∞,2021-11-20-17:26:39.2726190-05:00
95,∞,2021-11-20-17:26:39.2726208-05:00
235,∞,2021-11-20-17:26:39.2726225-05:00
596,∞,2021-11-20-17:26:39.2726243-05:00
1144,∞,2021-11-20-17:26:39.2726261-05:00
1289,∞,2021-11-20-17:26:39.2726279-05:00
1702,∞,2021-11-20-17:26:39.2726297-05:00
978,∞,2021-11-20-17:26:39.2726315-05:00
264,∞,2021-11-20-17:26:39.2726333-05:00
1915,∞,2021-11-20-17:26:39.2726351-05:00
1331,∞,2021-11-20-17:26:39.2726368-05:00
1722,∞,2021-11-20-17:26:39.2726386-05:00
615,∞,2021-11-20-17:26:39.2726404-05:00
982,∞,2021-11-20-17:26:39.2726422-05:00
1147,∞,2021-11-20-17:26:39.2726440-05:00
1337,∞,2021-11-20-17:26:39.2726458-05:00
722,∞,2021-11-20-17:26:39.2726476-05:00
744,∞,2021-11-20-17:26:39.2726493-05:00
1359,∞,2021-11-20-17:26:39.2726558-05:00
1070,∞,2021-11-20-17:26:39.2726581-05:00
1567,∞,2021-11-20-17:26:39.2726599-05:00
296,∞,2021-11-20-17:26:39.2726617-05:00
1763,∞,2021-11-20-17:26:39.2726633-05:00
1080,∞,2021-11-20-17:26:39.2726649-05:00
1530,∞,2021-11-20-17:26:39.2726666-05:00
1828,∞,2021-11-20-17:26:39.2726682-05:00
845,∞,2021-11-20-17:26:39.2726698-05:00
547,∞,2021-11-20-17:26:39.2726714-05:00
723,∞,2021-11-20-17:26:39.2726730-05:00
601,∞,2021-11-20-17:26:39.2726746-05:00
1535,∞,2021-11-20-17:26:39.2726762-05:00
1945,∞,2021-11-20-17:26:39.2726779-05:00
873,∞,2021-11-20-17:26:39.2726795-05:00
1518,∞,2021-11-20-17:26:39.2726811-05:00
55,∞,2021-11-20-17:26:39.2726827-05:00
1037,∞,2021-11-20-17:26:39.2726843-05:00
1185,∞,2021-11-20-17:26:39.2726859-05:00
23,∞,2021-11-20-17:26:39.2726875-05:00
1290,∞,2021-11-20-17:26:39.2726893-05:00
28,∞,2021-11-20-17:26:39.2726909-05:00
976,∞,2021-11-20-17:26:39.2726924-05:00
1543,∞,2021-11-20-17:26:39.2726940-05:00
369,∞,2021-11-20-17:26:39.2726956-05:00
1058,∞,2021-11-20-17:26:39.2726972-05:00
795,∞,2021-11-20-17:26:39.2726988-05:00
1779,∞,2021-11-20-17:26:39.2727004-05:00
157,∞,2021-11-20-17:26:39.2727019-05:00
1903,∞,2021-11-20-17:26:39.2727035-05:00
1112,∞,2021-11-20-17:26:39.2727051-05:00
609,∞,2021-11-20-17:26:39.2727066-05:00
1272,∞,2021-11-20-17:26:39.2727082-05:00
292,∞,2021-11-20-17:26:39.2727098-05:00
459,∞,2021-11-20-17:26:39.2727156-05:00
End |2021-11-20-17:26:39.2727179-05:00
