Start |2021-11-20-17:27:40.5358567-05:00
1308,1308,2021-11-20-17:27:40.5397258-05:00
1375,1798500,2021-11-20-17:27:40.5399502-05:00
605,1088092500,2021-11-20-17:27:40.5399666-05:00
869,945552382500,2021-11-20-17:27:40.5399708-05:00
1952,1845718250640000,2021-11-20-17:27:40.5399736-05:00
1981,∞,2021-11-20-17:27:40.5429704-05:00
720,∞,2021-11-20-17:27:40.5429720-05:00
1978,∞,2021-11-20-17:27:40.5429737-05:00
1450,∞,2021-11-20-17:27:40.5429753-05:00
191,∞,2021-11-20-17:27:40.5429769-05:00
995,∞,2021-11-20-17:27:40.5429785-05:00
596,∞,2021-11-20-17:27:40.5429801-05:00
968,∞,2021-11-20-17:27:40.5429817-05:00
513,∞,2021-11-20-17:27:40.5429833-05:00
19,∞,2021-11-20-17:27:40.5429848-05:00
723,∞,2021-11-20-17:27:40.5429864-05:00
933,∞,2021-11-20-17:27:40.5429892-05:00
1865,∞,2021-11-20-17:27:40.5429927-05:00
433,∞,2021-11-20-17:27:40.5429965-05:00
841,∞,2021-11-20-17:27:40.5430121-05:00
882,∞,2021-11-20-17:27:40.5430165-05:00
1035,∞,2021-11-20-17:27:40.5430195-05:00
1145,∞,2021-11-20-17:27:40.5430222-05:00
727,∞,2021-11-20-17:27:40.5430253-05:00
10,∞,2021-11-20-17:27:40.5430281-05:00
1363,∞,2021-11-20-17:27:40.5430310-05:00
688,∞,2021-11-20-17:27:40.5430341-05:00
495,∞,2021-11-20-17:27:40.5430375-05:00
1212,∞,2021-11-20-17:27:40.5430409-05:00
748,∞,2021-11-20-17:27:40.5430445-05:00
341,∞,2021-11-20-17:27:40.5430484-05:00
126,∞,2021-11-20-17:27:40.5430504-05:00
1929,∞,2021-11-20-17:27:40.5430521-05:00
462,∞,2021-11-20-17:27:40.5430537-05:00
554,∞,2021-11-20-17:27:40.5430554-05:00
1928,∞,2021-11-20-17:27:40.5430571-05:00
1764,∞,2021-11-20-17:27:40.5430587-05:00
1900,∞,2021-11-20-17:27:40.5430603-05:00
1511,∞,2021-11-20-17:27:40.5430619-05:00
842,∞,2021-11-20-17:27:40.5430635-05:00
844,∞,2021-11-20-17:27:40.5430652-05:00
1699,∞,2021-11-20-17:27:40.5430668-05:00
1341,∞,2021-11-20-17:27:40.5430684-05:00
1605,∞,2021-11-20-17:27:40.5430701-05:00
1866,∞,2021-11-20-17:27:40.5430717-05:00
151,∞,2021-11-20-17:27:40.5430733-05:00
637,∞,2021-11-20-17:27:40.5430749-05:00
394,∞,2021-11-20-17:27:40.5430765-05:00
1011,∞,2021-11-20-17:27:40.5430781-05:00
1620,∞,2021-11-20-17:27:40.5430797-05:00
1249,∞,2021-11-20-17:27:40.5430814-05:00
1667,∞,2021-11-20-17:27:40.5430830-05:00
1705,∞,2021-11-20-17:27:40.5430846-05:00
491,∞,2021-11-20-17:27:40.5430920-05:00
1473,∞,2021-11-20-17:27:40.5430946-05:00
1679,∞,2021-11-20-17:27:40.5430965-05:00
1873,∞,2021-11-20-17:27:40.5430982-05:00
1400,∞,2021-11-20-17:27:40.5430999-05:00
281,∞,2021-11-20-17:27:40.5431017-05:00
1366,∞,2021-11-20-17:27:40.5431033-05:00
1294,∞,2021-11-20-17:27:40.5431050-05:00
226,∞,2021-11-20-17:27:40.5431067-05:00
766,∞,2021-11-20-17:27:40.5431083-05:00
703,∞,2021-11-20-17:27:40.5431100-05:00
1850,∞,2021-11-20-17:27:40.5431117-05:00
870,∞,2021-11-20-17:27:40.5431133-05:00
666,∞,2021-11-20-17:27:40.5431149-05:00
507,∞,2021-11-20-17:27:40.5431166-05:00
1958,∞,2021-11-20-17:27:40.5431182-05:00
91,∞,2021-11-20-17:27:40.5431199-05:00
958,∞,2021-11-20-17:27:40.5431215-05:00
1032,∞,2021-11-20-17:27:40.5431250-05:00
355,∞,2021-11-20-17:27:40.5431271-05:00
1591,∞,2021-11-20-17:27:40.5431289-05:00
1997,∞,2021-11-20-17:27:40.5431307-05:00
1182,∞,2021-11-20-17:27:40.5431324-05:00
1694,∞,2021-11-20-17:27:40.5431341-05:00
1539,∞,2021-11-20-17:27:40.5431358-05:00
860,∞,2021-11-20-17:27:40.5431375-05:00
1859,∞,2021-11-20-17:27:40.5431392-05:00
726,∞,2021-11-20-17:27:40.5431409-05:00
295,∞,2021-11-20-17:27:40.5431426-05:00
1483,∞,2021-11-20-17:27:40.5431443-05:00
1591,∞,2021-11-20-17:27:40.5431460-05:00
1499,∞,2021-11-20-17:27:40.5431477-05:00
673,∞,2021-11-20-17:27:40.5431493-05:00
420,∞,2021-11-20-17:27:40.5431510-05:00
1439,∞,2021-11-20-17:27:40.5431581-05:00
989,∞,2021-11-20-17:27:40.5431700-05:00
874,∞,2021-11-20-17:27:40.5431721-05:00
55,∞,2021-11-20-17:27:40.5431738-05:00
365,∞,2021-11-20-17:27:40.5431755-05:00
1619,∞,2021-11-20-17:27:40.5431772-05:00
145,∞,2021-11-20-17:27:40.5431788-05:00
1548,∞,2021-11-20-17:27:40.5431803-05:00
618,∞,2021-11-20-17:27:40.5431819-05:00
934,∞,2021-11-20-17:27:40.5431834-05:00
638,∞,2021-11-20-17:27:40.5431850-05:00
1755,∞,2021-11-20-17:27:40.5431865-05:00
996,∞,2021-11-20-17:27:40.5431881-05:00
1484,∞,2021-11-20-17:27:40.5431896-05:00
131,∞,2021-11-20-17:27:40.5431912-05:00
435,∞,2021-11-20-17:27:40.5431927-05:00
921,∞,2021-11-20-17:27:40.5431942-05:00
662,∞,2021-11-20-17:27:40.5431957-05:00
217,∞,2021-11-20-17:27:40.5431972-05:00
1312,∞,2021-11-20-17:27:40.5431987-05:00
115,∞,2021-11-20-17:27:40.5432002-05:00
493,∞,2021-11-20-17:27:40.5432017-05:00
292,∞,2021-11-20-17:27:40.5432032-05:00
1985,∞,2021-11-20-17:27:40.5432047-05:00
334,∞,2021-11-20-17:27:40.5432062-05:00
540,∞,2021-11-20-17:27:40.5432077-05:00
422,∞,2021-11-20-17:27:40.5432092-05:00
641,∞,2021-11-20-17:27:40.5432107-05:00
999,∞,2021-11-20-17:27:40.5432216-05:00
743,∞,2021-11-20-17:27:40.5432236-05:00
1174,∞,2021-11-20-17:27:40.5432252-05:00
1203,∞,2021-11-20-17:27:40.5432268-05:00
1177,∞,2021-11-20-17:27:40.5432284-05:00
450,∞,2021-11-20-17:27:40.5432320-05:00
1227,∞,2021-11-20-17:27:40.5432387-05:00
1517,∞,2021-11-20-17:27:40.5432411-05:00
1085,∞,2021-11-20-17:27:40.5432431-05:00
36,∞,2021-11-20-17:27:40.5432448-05:00
594,∞,2021-11-20-17:27:40.5432464-05:00
1413,∞,2021-11-20-17:27:40.5432481-05:00
211,∞,2021-11-20-17:27:40.5432497-05:00
43,∞,2021-11-20-17:27:40.5432514-05:00
1380,∞,2021-11-20-17:27:40.5432530-05:00
249,∞,2021-11-20-17:27:40.5432546-05:00
1057,∞,2021-11-20-17:27:40.5432563-05:00
1784,∞,2021-11-20-17:27:40.5432580-05:00
1863,∞,2021-11-20-17:27:40.5432595-05:00
376,∞,2021-11-20-17:27:40.5432611-05:00
595,∞,2021-11-20-17:27:40.5432627-05:00
1860,∞,2021-11-20-17:27:40.5432643-05:00
562,∞,2021-11-20-17:27:40.5432659-05:00
929,∞,2021-11-20-17:27:40.5432674-05:00
1283,∞,2021-11-20-17:27:40.5432691-05:00
1361,∞,2021-11-20-17:27:40.5432707-05:00
306,∞,2021-11-20-17:27:40.5432722-05:00
947,∞,2021-11-20-17:27:40.5432738-05:00
698,∞,2021-11-20-17:27:40.5432754-05:00
889,∞,2021-11-20-17:27:40.5432770-05:00
1720,∞,2021-11-20-17:27:40.5432786-05:00
1824,∞,2021-11-20-17:27:40.5432802-05:00
1198,∞,2021-11-20-17:27:40.5432818-05:00
1503,∞,2021-11-20-17:27:40.5432846-05:00
549,∞,2021-11-20-17:27:40.5432913-05:00
1875,∞,2021-11-20-17:27:40.5432961-05:00
1759,∞,2021-11-20-17:27:40.5432995-05:00
1434,∞,2021-11-20-17:27:40.5433115-05:00
579,∞,2021-11-20-17:27:40.5433148-05:00
547,∞,2021-11-20-17:27:40.5433179-05:00
258,∞,2021-11-20-17:27:40.5433395-05:00
613,∞,2021-11-20-17:27:40.5433442-05:00
1349,∞,2021-11-20-17:27:40.5433482-05:00
886,∞,2021-11-20-17:27:40.5433521-05:00
69,∞,2021-11-20-17:27:40.5433556-05:00
804,∞,2021-11-20-17:27:40.5433593-05:00
1102,∞,2021-11-20-17:27:40.5433626-05:00
72,∞,2021-11-20-17:27:40.5433663-05:00
1112,∞,2021-11-20-17:27:40.5433718-05:00
43,∞,2021-11-20-17:27:40.5433792-05:00
929,∞,2021-11-20-17:27:40.5433814-05:00
550,∞,2021-11-20-17:27:40.5433832-05:00
676,∞,2021-11-20-17:27:40.5433849-05:00
46,∞,2021-11-20-17:27:40.5433866-05:00
46,∞,2021-11-20-17:27:40.5433883-05:00
1139,∞,2021-11-20-17:27:40.5433900-05:00
181,∞,2021-11-20-17:27:40.5433917-05:00
246,∞,2021-11-20-17:27:40.5433934-05:00
1920,∞,2021-11-20-17:27:40.5433951-05:00
1816,∞,2021-11-20-17:27:40.5433967-05:00
145,∞,2021-11-20-17:27:40.5433984-05:00
280,∞,2021-11-20-17:27:40.5434001-05:00
820,∞,2021-11-20-17:27:40.5434018-05:00
196,∞,2021-11-20-17:27:40.5434034-05:00
315,∞,2021-11-20-17:27:40.5434051-05:00
770,∞,2021-11-20-17:27:40.5434067-05:00
215,∞,2021-11-20-17:27:40.5434084-05:00
707,∞,2021-11-20-17:27:40.5434101-05:00
1494,∞,2021-11-20-17:27:40.5434117-05:00
1505,∞,2021-11-20-17:27:40.5434134-05:00
490,∞,2021-11-20-17:27:40.5434151-05:00
1622,∞,2021-11-20-17:27:40.5434168-05:00
1205,∞,2021-11-20-17:27:40.5434185-05:00
1317,∞,2021-11-20-17:27:40.5434201-05:00
118,∞,2021-11-20-17:27:40.5434285-05:00
1982,∞,2021-11-20-17:27:40.5434312-05:00
511,∞,2021-11-20-17:27:40.5434331-05:00
1676,∞,2021-11-20-17:27:40.5434349-05:00
861,∞,2021-11-20-17:27:40.5434366-05:00
480,∞,2021-11-20-17:27:40.5434383-05:00
260,∞,2021-11-20-17:27:40.5434400-05:00
234,∞,2021-11-20-17:27:40.5434418-05:00
1834,∞,2021-11-20-17:27:40.5434435-05:00
655,∞,2021-11-20-17:27:40.5434452-05:00
1960,∞,2021-11-20-17:27:40.5434469-05:00
1171,∞,2021-11-20-17:27:40.5434487-05:00
1149,∞,2021-11-20-17:27:40.5434504-05:00
1152,∞,2021-11-20-17:27:40.5434522-05:00
1458,∞,2021-11-20-17:27:40.5434539-05:00
1409,∞,2021-11-20-17:27:40.5434556-05:00
1694,∞,2021-11-20-17:27:40.5434573-05:00
1514,∞,2021-11-20-17:27:40.5434590-05:00
1514,∞,2021-11-20-17:27:40.5434607-05:00
763,∞,2021-11-20-17:27:40.5434623-05:00
402,∞,2021-11-20-17:27:40.5434641-05:00
1977,∞,2021-11-20-17:27:40.5434658-05:00
1793,∞,2021-11-20-17:27:40.5434675-05:00
1154,∞,2021-11-20-17:27:40.5434692-05:00
571,∞,2021-11-20-17:27:40.5434805-05:00
1298,∞,2021-11-20-17:27:40.5434835-05:00
589,∞,2021-11-20-17:27:40.5434854-05:00
395,∞,2021-11-20-17:27:40.5434872-05:00
578,∞,2021-11-20-17:27:40.5434890-05:00
1607,∞,2021-11-20-17:27:40.5434909-05:00
1553,∞,2021-11-20-17:27:40.5434926-05:00
1306,∞,2021-11-20-17:27:40.5434944-05:00
1344,∞,2021-11-20-17:27:40.5434961-05:00
1358,∞,2021-11-20-17:27:40.5434980-05:00
1928,∞,2021-11-20-17:27:40.5434997-05:00
64,∞,2021-11-20-17:27:40.5435015-05:00
629,∞,2021-11-20-17:27:40.5435033-05:00
505,∞,2021-11-20-17:27:40.5435050-05:00
1384,∞,2021-11-20-17:27:40.5435068-05:00
1441,∞,2021-11-20-17:27:40.5435086-05:00
1556,∞,2021-11-20-17:27:40.5435104-05:00
1911,∞,2021-11-20-17:27:40.5435122-05:00
446,∞,2021-11-20-17:27:40.5435140-05:00
166,∞,2021-11-20-17:27:40.5435157-05:00
236,∞,2021-11-20-17:27:40.5435175-05:00
1144,∞,2021-11-20-17:27:40.5435194-05:00
1620,∞,2021-11-20-17:27:40.5435212-05:00
1062,∞,2021-11-20-17:27:40.5435230-05:00
1249,∞,2021-11-20-17:27:40.5435248-05:00
85,∞,2021-11-20-17:27:40.5435265-05:00
1810,∞,2021-11-20-17:27:40.5435283-05:00
975,∞,2021-11-20-17:27:40.5435301-05:00
108,∞,2021-11-20-17:27:40.5435318-05:00
443,∞,2021-11-20-17:27:40.5435336-05:00
916,∞,2021-11-20-17:27:40.5435354-05:00
141,∞,2021-11-20-17:27:40.5435372-05:00
190,∞,2021-11-20-17:27:40.5435389-05:00
1357,∞,2021-11-20-17:27:40.5435407-05:00
1105,∞,2021-11-20-17:27:40.5435471-05:00
1562,∞,2021-11-20-17:27:40.5435513-05:00
1890,∞,2021-11-20-17:27:40.5435536-05:00
1864,∞,2021-11-20-17:27:40.5435555-05:00
1656,∞,2021-11-20-17:27:40.5435575-05:00
227,∞,2021-11-20-17:27:40.5435593-05:00
1101,∞,2021-11-20-17:27:40.5435611-05:00
654,∞,2021-11-20-17:27:40.5435629-05:00
1826,∞,2021-11-20-17:27:40.5435647-05:00
1791,∞,2021-11-20-17:27:40.5435665-05:00
1224,∞,2021-11-20-17:27:40.5435683-05:00
1394,∞,2021-11-20-17:27:40.5435701-05:00
781,∞,2021-11-20-17:27:40.5435719-05:00
1190,∞,2021-11-20-17:27:40.5435737-05:00
130,∞,2021-11-20-17:27:40.5435756-05:00
73,∞,2021-11-20-17:27:40.5435774-05:00
1206,∞,2021-11-20-17:27:40.5435792-05:00
490,∞,2021-11-20-17:27:40.5435810-05:00
1532,∞,2021-11-20-17:27:40.5435828-05:00
1627,∞,2021-11-20-17:27:40.5435847-05:00
918,∞,2021-11-20-17:27:40.5435865-05:00
1427,∞,2021-11-20-17:27:40.5435883-05:00
1678,∞,2021-11-20-17:27:40.5435901-05:00
1527,∞,2021-11-20-17:27:40.5435919-05:00
1145,∞,2021-11-20-17:27:40.5435937-05:00
493,∞,2021-11-20-17:27:40.5435955-05:00
1797,∞,2021-11-20-17:27:40.5435973-05:00
578,∞,2021-11-20-17:27:40.5435991-05:00
1199,∞,2021-11-20-17:27:40.5436009-05:00
902,∞,2021-11-20-17:27:40.5436027-05:00
442,∞,2021-11-20-17:27:40.5436045-05:00
1787,∞,2021-11-20-17:27:40.5436063-05:00
1874,∞,2021-11-20-17:27:40.5436081-05:00
1271,∞,2021-11-20-17:27:40.5436099-05:00
1399,∞,2021-11-20-17:27:40.5436161-05:00
1821,∞,2021-11-20-17:27:40.5436186-05:00
1550,∞,2021-11-20-17:27:40.5436204-05:00
1692,∞,2021-11-20-17:27:40.5436222-05:00
255,∞,2021-11-20-17:27:40.5436239-05:00
219,∞,2021-11-20-17:27:40.5436257-05:00
1064,∞,2021-11-20-17:27:40.5436274-05:00
1581,∞,2021-11-20-17:27:40.5436291-05:00
1317,∞,2021-11-20-17:27:40.5436308-05:00
1829,∞,2021-11-20-17:27:40.5436326-05:00
1837,∞,2021-11-20-17:27:40.5436343-05:00
1854,∞,2021-11-20-17:27:40.5436360-05:00
1304,∞,2021-11-20-17:27:40.5436377-05:00
620,∞,2021-11-20-17:27:40.5436394-05:00
846,∞,2021-11-20-17:27:40.5436411-05:00
35,∞,2021-11-20-17:27:40.5436429-05:00
1237,∞,2021-11-20-17:27:40.5436464-05:00
426,∞,2021-11-20-17:27:40.5436488-05:00
608,∞,2021-11-20-17:27:40.5436522-05:00
562,∞,2021-11-20-17:27:40.5436539-05:00
439,∞,2021-11-20-17:27:40.5436557-05:00
1678,∞,2021-11-20-17:27:40.5436574-05:00
1884,∞,2021-11-20-17:27:40.5436590-05:00
364,∞,2021-11-20-17:27:40.5436607-05:00
720,∞,2021-11-20-17:27:40.5436624-05:00
1164,∞,2021-11-20-17:27:40.5436640-05:00
430,∞,2021-11-20-17:27:40.5436657-05:00
523,∞,2021-11-20-17:27:40.5436673-05:00
1455,∞,2021-11-20-17:27:40.5436690-05:00
925,∞,2021-11-20-17:27:40.5436707-05:00
1349,∞,2021-11-20-17:27:40.5436723-05:00
1436,∞,2021-11-20-17:27:40.5436740-05:00
1520,∞,2021-11-20-17:27:40.5436757-05:00
1510,∞,2021-11-20-17:27:40.5436774-05:00
1791,∞,2021-11-20-17:27:40.5436834-05:00
309,∞,2021-11-20-17:27:40.5436858-05:00
523,∞,2021-11-20-17:27:40.5436876-05:00
1514,∞,2021-11-20-17:27:40.5436893-05:00
236,∞,2021-11-20-17:27:40.5436910-05:00
1314,∞,2021-11-20-17:27:40.5436927-05:00
564,∞,2021-11-20-17:27:40.5436943-05:00
1337,∞,2021-11-20-17:27:40.5436960-05:00
110,∞,2021-11-20-17:27:40.5436977-05:00
1849,∞,2021-11-20-17:27:40.5436994-05:00
1689,∞,2021-11-20-17:27:40.5437011-05:00
1290,∞,2021-11-20-17:27:40.5437027-05:00
1189,∞,2021-11-20-17:27:40.5437044-05:00
1177,∞,2021-11-20-17:27:40.5437060-05:00
1732,∞,2021-11-20-17:27:40.5437077-05:00
1164,∞,2021-11-20-17:27:40.5437093-05:00
1664,∞,2021-11-20-17:27:40.5437110-05:00
17,∞,2021-11-20-17:27:40.5437126-05:00
1180,∞,2021-11-20-17:27:40.5437143-05:00
1313,∞,2021-11-20-17:27:40.5437159-05:00
832,∞,2021-11-20-17:27:40.5437176-05:00
1720,∞,2021-11-20-17:27:40.5437290-05:00
1937,∞,2021-11-20-17:27:40.5437307-05:00
1187,∞,2021-11-20-17:27:40.5437323-05:00
972,∞,2021-11-20-17:27:40.5437339-05:00
1091,∞,2021-11-20-17:27:40.5437355-05:00
1788,∞,2021-11-20-17:27:40.5437371-05:00
541,∞,2021-11-20-17:27:40.5437387-05:00
127,∞,2021-11-20-17:27:40.5437403-05:00
393,∞,2021-11-20-17:27:40.5437418-05:00
480,∞,2021-11-20-17:27:40.5437434-05:00
402,∞,2021-11-20-17:27:40.5437471-05:00
335,∞,2021-11-20-17:27:40.5437586-05:00
1794,∞,2021-11-20-17:27:40.5437608-05:00
829,∞,2021-11-20-17:27:40.5437672-05:00
537,∞,2021-11-20-17:27:40.5437695-05:00
1512,∞,2021-11-20-17:27:40.5437713-05:00
1723,∞,2021-11-20-17:27:40.5437730-05:00
191,∞,2021-11-20-17:27:40.5437747-05:00
1293,∞,2021-11-20-17:27:40.5437763-05:00
1997,∞,2021-11-20-17:27:40.5437780-05:00
1102,∞,2021-11-20-17:27:40.5437797-05:00
1569,∞,2021-11-20-17:27:40.5437813-05:00
36,∞,2021-11-20-17:27:40.5437830-05:00
675,∞,2021-11-20-17:27:40.5437847-05:00
1429,∞,2021-11-20-17:27:40.5437864-05:00
1975,∞,2021-11-20-17:27:40.5437880-05:00
1253,∞,2021-11-20-17:27:40.5437897-05:00
791,∞,2021-11-20-17:27:40.5437914-05:00
291,∞,2021-11-20-17:27:40.5438026-05:00
1261,∞,2021-11-20-17:27:40.5438045-05:00
1333,∞,2021-11-20-17:27:40.5438061-05:00
257,∞,2021-11-20-17:27:40.5438077-05:00
208,∞,2021-11-20-17:27:40.5438093-05:00
678,∞,2021-11-20-17:27:40.5438109-05:00
71,∞,2021-11-20-17:27:40.5438125-05:00
372,∞,2021-11-20-17:27:40.5438141-05:00
1335,∞,2021-11-20-17:27:40.5438157-05:00
542,∞,2021-11-20-17:27:40.5438173-05:00
1144,∞,2021-11-20-17:27:40.5438189-05:00
1526,∞,2021-11-20-17:27:40.5438205-05:00
23,∞,2021-11-20-17:27:40.5438221-05:00
1210,∞,2021-11-20-17:27:40.5438237-05:00
1716,∞,2021-11-20-17:27:40.5438254-05:00
1369,∞,2021-11-20-17:27:40.5438270-05:00
1288,∞,2021-11-20-17:27:40.5438286-05:00
956,∞,2021-11-20-17:27:40.5438302-05:00
1395,∞,2021-11-20-17:27:40.5438318-05:00
348,∞,2021-11-20-17:27:40.5438377-05:00
1195,∞,2021-11-20-17:27:40.5438401-05:00
1651,∞,2021-11-20-17:27:40.5438418-05:00
1940,∞,2021-11-20-17:27:40.5438434-05:00
1825,∞,2021-11-20-17:27:40.5438450-05:00
1886,∞,2021-11-20-17:27:40.5438466-05:00
1315,∞,2021-11-20-17:27:40.5438482-05:00
1730,∞,2021-11-20-17:27:40.5438498-05:00
152,∞,2021-11-20-17:27:40.5438514-05:00
1901,∞,2021-11-20-17:27:40.5438530-05:00
513,∞,2021-11-20-17:27:40.5438546-05:00
1542,∞,2021-11-20-17:27:40.5438563-05:00
1116,∞,2021-11-20-17:27:40.5438579-05:00
536,∞,2021-11-20-17:27:40.5438595-05:00
1750,∞,2021-11-20-17:27:40.5438611-05:00
1835,∞,2021-11-20-17:27:40.5438627-05:00
1132,∞,2021-11-20-17:27:40.5438643-05:00
1147,∞,2021-11-20-17:27:40.5438660-05:00
145,∞,2021-11-20-17:27:40.5438676-05:00
127,∞,2021-11-20-17:27:40.5438692-05:00
1117,∞,2021-11-20-17:27:40.5438708-05:00
758,∞,2021-11-20-17:27:40.5438724-05:00
166,∞,2021-11-20-17:27:40.5438824-05:00
177,∞,2021-11-20-17:27:40.5438851-05:00
1182,∞,2021-11-20-17:27:40.5438871-05:00
1047,∞,2021-11-20-17:27:40.5438889-05:00
1767,∞,2021-11-20-17:27:40.5438907-05:00
1975,∞,2021-11-20-17:27:40.5438925-05:00
1891,∞,2021-11-20-17:27:40.5438943-05:00
1852,∞,2021-11-20-17:27:40.5438962-05:00
666,∞,2021-11-20-17:27:40.5438980-05:00
1386,∞,2021-11-20-17:27:40.5438998-05:00
474,∞,2021-11-20-17:27:40.5439016-05:00
581,∞,2021-11-20-17:27:40.5439035-05:00
905,∞,2021-11-20-17:27:40.5439053-05:00
1595,∞,2021-11-20-17:27:40.5439071-05:00
640,∞,2021-11-20-17:27:40.5439089-05:00
1320,∞,2021-11-20-17:27:40.5439108-05:00
1507,∞,2021-11-20-17:27:40.5439126-05:00
370,∞,2021-11-20-17:27:40.5439144-05:00
893,∞,2021-11-20-17:27:40.5439162-05:00
947,∞,2021-11-20-17:27:40.5439180-05:00
1919,∞,2021-11-20-17:27:40.5439199-05:00
470,∞,2021-11-20-17:27:40.5439218-05:00
823,∞,2021-11-20-17:27:40.5439330-05:00
999,∞,2021-11-20-17:27:40.5439352-05:00
28,∞,2021-11-20-17:27:40.5439369-05:00
991,∞,2021-11-20-17:27:40.5439386-05:00
272,∞,2021-11-20-17:27:40.5439403-05:00
1375,∞,2021-11-20-17:27:40.5439420-05:00
585,∞,2021-11-20-17:27:40.5439437-05:00
223,∞,2021-11-20-17:27:40.5439454-05:00
1143,∞,2021-11-20-17:27:40.5439470-05:00
830,∞,2021-11-20-17:27:40.5439487-05:00
279,∞,2021-11-20-17:27:40.5439504-05:00
1590,∞,2021-11-20-17:27:40.5439521-05:00
1030,∞,2021-11-20-17:27:40.5439586-05:00
1474,∞,2021-11-20-17:27:40.5439612-05:00
759,∞,2021-11-20-17:27:40.5439630-05:00
779,∞,2021-11-20-17:27:40.5439648-05:00
119,∞,2021-11-20-17:27:40.5439666-05:00
1339,∞,2021-11-20-17:27:40.5439684-05:00
1838,∞,2021-11-20-17:27:40.5439701-05:00
299,∞,2021-11-20-17:27:40.5439719-05:00
1235,∞,2021-11-20-17:27:40.5439737-05:00
1126,∞,2021-11-20-17:27:40.5439755-05:00
1069,∞,2021-11-20-17:27:40.5439773-05:00
536,∞,2021-11-20-17:27:40.5439790-05:00
1630,∞,2021-11-20-17:27:40.5439808-05:00
156,∞,2021-11-20-17:27:40.5439826-05:00
1196,∞,2021-11-20-17:27:40.5439844-05:00
1812,∞,2021-11-20-17:27:40.5439862-05:00
1639,∞,2021-11-20-17:27:40.5439880-05:00
1775,∞,2021-11-20-17:27:40.5439897-05:00
1233,∞,2021-11-20-17:27:40.5439914-05:00
170,∞,2021-11-20-17:27:40.5439932-05:00
839,∞,2021-11-20-17:27:40.5439949-05:00
1696,∞,2021-11-20-17:27:40.5439967-05:00
1354,∞,2021-11-20-17:27:40.5439984-05:00
183,∞,2021-11-20-17:27:40.5440001-05:00
1019,∞,2021-11-20-17:27:40.5440018-05:00
777,∞,2021-11-20-17:27:40.5440036-05:00
1704,∞,2021-11-20-17:27:40.5440053-05:00
517,∞,2021-11-20-17:27:40.5440071-05:00
1267,∞,2021-11-20-17:27:40.5440088-05:00
444,∞,2021-11-20-17:27:40.5440105-05:00
244,∞,2021-11-20-17:27:40.5440122-05:00
1643,∞,2021-11-20-17:27:40.5440139-05:00
303,∞,2021-11-20-17:27:40.5440156-05:00
1315,∞,2021-11-20-17:27:40.5440174-05:00
566,∞,2021-11-20-17:27:40.5440237-05:00
End |2021-11-20-17:27:40.5440261-05:00
