Start |2021-11-20-17:27:50.5038145-05:00
1978,1978,2021-11-20-17:27:50.5073716-05:00
875,1730750,2021-11-20-17:27:50.5075973-05:00
1180,2042285000,2021-11-20-17:27:50.5076147-05:00
1599,3265613715000,2021-11-20-17:27:50.5076187-05:00
1780,5812792412700000,2021-11-20-17:27:50.5076212-05:00
1093,∞,2021-11-20-17:27:50.5104124-05:00
1913,∞,2021-11-20-17:27:50.5104139-05:00
1793,∞,2021-11-20-17:27:50.5104153-05:00
937,∞,2021-11-20-17:27:50.5104167-05:00
1681,∞,2021-11-20-17:27:50.5104182-05:00
1368,∞,2021-11-20-17:27:50.5104196-05:00
705,∞,2021-11-20-17:27:50.5104211-05:00
677,∞,2021-11-20-17:27:50.5104225-05:00
1618,∞,2021-11-20-17:27:50.5104239-05:00
1444,∞,2021-11-20-17:27:50.5104254-05:00
794,∞,2021-11-20-17:27:50.5104268-05:00
1179,∞,2021-11-20-17:27:50.5104283-05:00
1481,∞,2021-11-20-17:27:50.5104297-05:00
623,∞,2021-11-20-17:27:50.5104311-05:00
1692,∞,2021-11-20-17:27:50.5104325-05:00
1664,∞,2021-11-20-17:27:50.5104339-05:00
1853,∞,2021-11-20-17:27:50.5104436-05:00
765,∞,2021-11-20-17:27:50.5104460-05:00
1938,∞,2021-11-20-17:27:50.5104478-05:00
749,∞,2021-11-20-17:27:50.5104495-05:00
150,∞,2021-11-20-17:27:50.5104511-05:00
1407,∞,2021-11-20-17:27:50.5104528-05:00
1902,∞,2021-11-20-17:27:50.5104544-05:00
770,∞,2021-11-20-17:27:50.5104561-05:00
197,∞,2021-11-20-17:27:50.5104577-05:00
396,∞,2021-11-20-17:27:50.5104594-05:00
1206,∞,2021-11-20-17:27:50.5104611-05:00
765,∞,2021-11-20-17:27:50.5104627-05:00
64,∞,2021-11-20-17:27:50.5104644-05:00
1045,∞,2021-11-20-17:27:50.5104660-05:00
1366,∞,2021-11-20-17:27:50.5104678-05:00
175,∞,2021-11-20-17:27:50.5104695-05:00
5,∞,2021-11-20-17:27:50.5104711-05:00
1788,∞,2021-11-20-17:27:50.5104727-05:00
1849,∞,2021-11-20-17:27:50.5104743-05:00
734,∞,2021-11-20-17:27:50.5104760-05:00
1316,∞,2021-11-20-17:27:50.5104776-05:00
482,∞,2021-11-20-17:27:50.5104792-05:00
476,∞,2021-11-20-17:27:50.5104808-05:00
349,∞,2021-11-20-17:27:50.5104825-05:00
669,∞,2021-11-20-17:27:50.5104841-05:00
459,∞,2021-11-20-17:27:50.5104857-05:00
253,∞,2021-11-20-17:27:50.5104873-05:00
248,∞,2021-11-20-17:27:50.5104890-05:00
998,∞,2021-11-20-17:27:50.5104906-05:00
341,∞,2021-11-20-17:27:50.5104922-05:00
1642,∞,2021-11-20-17:27:50.5104938-05:00
960,∞,2021-11-20-17:27:50.5104954-05:00
1296,∞,2021-11-20-17:27:50.5104971-05:00
887,∞,2021-11-20-17:27:50.5104987-05:00
1131,∞,2021-11-20-17:27:50.5105048-05:00
1561,∞,2021-11-20-17:27:50.5105069-05:00
464,∞,2021-11-20-17:27:50.5105087-05:00
1300,∞,2021-11-20-17:27:50.5105103-05:00
187,∞,2021-11-20-17:27:50.5105119-05:00
1685,∞,2021-11-20-17:27:50.5105134-05:00
12,∞,2021-11-20-17:27:50.5105148-05:00
1023,∞,2021-11-20-17:27:50.5105163-05:00
740,∞,2021-11-20-17:27:50.5105178-05:00
1285,∞,2021-11-20-17:27:50.5105192-05:00
163,∞,2021-11-20-17:27:50.5105207-05:00
1939,∞,2021-11-20-17:27:50.5105221-05:00
614,∞,2021-11-20-17:27:50.5105235-05:00
574,∞,2021-11-20-17:27:50.5105267-05:00
78,∞,2021-11-20-17:27:50.5105287-05:00
619,∞,2021-11-20-17:27:50.5105302-05:00
1174,∞,2021-11-20-17:27:50.5105318-05:00
1693,∞,2021-11-20-17:27:50.5105334-05:00
773,∞,2021-11-20-17:27:50.5105348-05:00
958,∞,2021-11-20-17:27:50.5105363-05:00
348,∞,2021-11-20-17:27:50.5105377-05:00
1372,∞,2021-11-20-17:27:50.5105391-05:00
289,∞,2021-11-20-17:27:50.5105406-05:00
1590,∞,2021-11-20-17:27:50.5105420-05:00
81,∞,2021-11-20-17:27:50.5105435-05:00
1691,∞,2021-11-20-17:27:50.5105449-05:00
1155,∞,2021-11-20-17:27:50.5105463-05:00
1655,∞,2021-11-20-17:27:50.5105478-05:00
1772,∞,2021-11-20-17:27:50.5105493-05:00
1855,∞,2021-11-20-17:27:50.5105508-05:00
753,∞,2021-11-20-17:27:50.5105522-05:00
247,∞,2021-11-20-17:27:50.5105537-05:00
1469,∞,2021-11-20-17:27:50.5105552-05:00
1177,∞,2021-11-20-17:27:50.5105566-05:00
1914,∞,2021-11-20-17:27:50.5105626-05:00
1805,∞,2021-11-20-17:27:50.5105647-05:00
1711,∞,2021-11-20-17:27:50.5105662-05:00
705,∞,2021-11-20-17:27:50.5105678-05:00
1602,∞,2021-11-20-17:27:50.5105693-05:00
165,∞,2021-11-20-17:27:50.5105708-05:00
723,∞,2021-11-20-17:27:50.5105723-05:00
293,∞,2021-11-20-17:27:50.5105738-05:00
1741,∞,2021-11-20-17:27:50.5105752-05:00
1190,∞,2021-11-20-17:27:50.5105767-05:00
186,∞,2021-11-20-17:27:50.5105782-05:00
729,∞,2021-11-20-17:27:50.5105798-05:00
1845,∞,2021-11-20-17:27:50.5105830-05:00
1679,∞,2021-11-20-17:27:50.5105846-05:00
170,∞,2021-11-20-17:27:50.5105860-05:00
379,∞,2021-11-20-17:27:50.5105875-05:00
1167,∞,2021-11-20-17:27:50.5105896-05:00
1949,∞,2021-11-20-17:27:50.5105928-05:00
187,∞,2021-11-20-17:27:50.5105981-05:00
338,∞,2021-11-20-17:27:50.5106154-05:00
539,∞,2021-11-20-17:27:50.5106209-05:00
1759,∞,2021-11-20-17:27:50.5106287-05:00
1272,∞,2021-11-20-17:27:50.5106330-05:00
874,∞,2021-11-20-17:27:50.5106372-05:00
1219,∞,2021-11-20-17:27:50.5106410-05:00
496,∞,2021-11-20-17:27:50.5106471-05:00
531,∞,2021-11-20-17:27:50.5106559-05:00
357,∞,2021-11-20-17:27:50.5106610-05:00
1251,∞,2021-11-20-17:27:50.5106938-05:00
884,∞,2021-11-20-17:27:50.5107384-05:00
533,∞,2021-11-20-17:27:50.5107474-05:00
1915,∞,2021-11-20-17:27:50.5107514-05:00
471,∞,2021-11-20-17:27:50.5107557-05:00
1437,∞,2021-11-20-17:27:50.5107595-05:00
659,∞,2021-11-20-17:27:50.5107770-05:00
273,∞,2021-11-20-17:27:50.5107860-05:00
908,∞,2021-11-20-17:27:50.5107883-05:00
470,∞,2021-11-20-17:27:50.5107901-05:00
92,∞,2021-11-20-17:27:50.5107917-05:00
609,∞,2021-11-20-17:27:50.5107934-05:00
236,∞,2021-11-20-17:27:50.5107951-05:00
55,∞,2021-11-20-17:27:50.5107967-05:00
1630,∞,2021-11-20-17:27:50.5107983-05:00
1099,∞,2021-11-20-17:27:50.5107999-05:00
1404,∞,2021-11-20-17:27:50.5108015-05:00
1352,∞,2021-11-20-17:27:50.5108031-05:00
1845,∞,2021-11-20-17:27:50.5108046-05:00
1475,∞,2021-11-20-17:27:50.5108062-05:00
1485,∞,2021-11-20-17:27:50.5108077-05:00
1393,∞,2021-11-20-17:27:50.5108093-05:00
689,∞,2021-11-20-17:27:50.5108109-05:00
804,∞,2021-11-20-17:27:50.5108129-05:00
60,∞,2021-11-20-17:27:50.5108166-05:00
1131,∞,2021-11-20-17:27:50.5108241-05:00
638,∞,2021-11-20-17:27:50.5108293-05:00
156,∞,2021-11-20-17:27:50.5108334-05:00
533,∞,2021-11-20-17:27:50.5108369-05:00
838,∞,2021-11-20-17:27:50.5108406-05:00
1485,∞,2021-11-20-17:27:50.5108451-05:00
1106,∞,2021-11-20-17:27:50.5108494-05:00
1633,∞,2021-11-20-17:27:50.5108575-05:00
367,∞,2021-11-20-17:27:50.5108606-05:00
1042,∞,2021-11-20-17:27:50.5108623-05:00
858,∞,2021-11-20-17:27:50.5108639-05:00
658,∞,2021-11-20-17:27:50.5108654-05:00
270,∞,2021-11-20-17:27:50.5108670-05:00
258,∞,2021-11-20-17:27:50.5108686-05:00
409,∞,2021-11-20-17:27:50.5108701-05:00
1021,∞,2021-11-20-17:27:50.5108847-05:00
1896,∞,2021-11-20-17:27:50.5108919-05:00
1471,∞,2021-11-20-17:27:50.5109000-05:00
698,∞,2021-11-20-17:27:50.5109088-05:00
1858,∞,2021-11-20-17:27:50.5109139-05:00
1577,∞,2021-11-20-17:27:50.5109175-05:00
103,∞,2021-11-20-17:27:50.5109348-05:00
485,∞,2021-11-20-17:27:50.5109586-05:00
129,∞,2021-11-20-17:27:50.5109632-05:00
173,∞,2021-11-20-17:27:50.5109665-05:00
1469,∞,2021-11-20-17:27:50.5109701-05:00
1867,∞,2021-11-20-17:27:50.5109815-05:00
650,∞,2021-11-20-17:27:50.5110000-05:00
1056,∞,2021-11-20-17:27:50.5110114-05:00
871,∞,2021-11-20-17:27:50.5110179-05:00
1857,∞,2021-11-20-17:27:50.5110259-05:00
196,∞,2021-11-20-17:27:50.5110286-05:00
1728,∞,2021-11-20-17:27:50.5110307-05:00
1855,∞,2021-11-20-17:27:50.5110323-05:00
1339,∞,2021-11-20-17:27:50.5110340-05:00
799,∞,2021-11-20-17:27:50.5110357-05:00
503,∞,2021-11-20-17:27:50.5110382-05:00
1739,∞,2021-11-20-17:27:50.5110456-05:00
71,∞,2021-11-20-17:27:50.5110507-05:00
984,∞,2021-11-20-17:27:50.5110547-05:00
985,∞,2021-11-20-17:27:50.5110585-05:00
976,∞,2021-11-20-17:27:50.5110621-05:00
1869,∞,2021-11-20-17:27:50.5110819-05:00
1013,∞,2021-11-20-17:27:50.5110869-05:00
773,∞,2021-11-20-17:27:50.5110912-05:00
442,∞,2021-11-20-17:27:50.5110946-05:00
1134,∞,2021-11-20-17:27:50.5110981-05:00
1094,∞,2021-11-20-17:27:50.5111013-05:00
1437,∞,2021-11-20-17:27:50.5111045-05:00
454,∞,2021-11-20-17:27:50.5111170-05:00
1588,∞,2021-11-20-17:27:50.5111217-05:00
1922,∞,2021-11-20-17:27:50.5111254-05:00
1991,∞,2021-11-20-17:27:50.5111286-05:00
946,∞,2021-11-20-17:27:50.5111320-05:00
483,∞,2021-11-20-17:27:50.5111362-05:00
1029,∞,2021-11-20-17:27:50.5111399-05:00
154,∞,2021-11-20-17:27:50.5111433-05:00
27,∞,2021-11-20-17:27:50.5111468-05:00
361,∞,2021-11-20-17:27:50.5111503-05:00
1368,∞,2021-11-20-17:27:50.5111536-05:00
1618,∞,2021-11-20-17:27:50.5111572-05:00
456,∞,2021-11-20-17:27:50.5111605-05:00
577,∞,2021-11-20-17:27:50.5111636-05:00
1495,∞,2021-11-20-17:27:50.5111667-05:00
1185,∞,2021-11-20-17:27:50.5111699-05:00
662,∞,2021-11-20-17:27:50.5111728-05:00
929,∞,2021-11-20-17:27:50.5111759-05:00
414,∞,2021-11-20-17:27:50.5111792-05:00
919,∞,2021-11-20-17:27:50.5111826-05:00
1609,∞,2021-11-20-17:27:50.5111860-05:00
518,∞,2021-11-20-17:27:50.5111893-05:00
158,∞,2021-11-20-17:27:50.5111928-05:00
1400,∞,2021-11-20-17:27:50.5112120-05:00
1714,∞,2021-11-20-17:27:50.5112171-05:00
873,∞,2021-11-20-17:27:50.5112296-05:00
602,∞,2021-11-20-17:27:50.5112329-05:00
234,∞,2021-11-20-17:27:50.5112362-05:00
1471,∞,2021-11-20-17:27:50.5112395-05:00
1356,∞,2021-11-20-17:27:50.5112425-05:00
1730,∞,2021-11-20-17:27:50.5112458-05:00
335,∞,2021-11-20-17:27:50.5112491-05:00
774,∞,2021-11-20-17:27:50.5112524-05:00
1213,∞,2021-11-20-17:27:50.5112555-05:00
602,∞,2021-11-20-17:27:50.5112589-05:00
1282,∞,2021-11-20-17:27:50.5112624-05:00
1934,∞,2021-11-20-17:27:50.5112659-05:00
205,∞,2021-11-20-17:27:50.5112694-05:00
782,∞,2021-11-20-17:27:50.5112735-05:00
1373,∞,2021-11-20-17:27:50.5112770-05:00
311,∞,2021-11-20-17:27:50.5112805-05:00
646,∞,2021-11-20-17:27:50.5112839-05:00
477,∞,2021-11-20-17:27:50.5112873-05:00
1379,∞,2021-11-20-17:27:50.5112906-05:00
702,∞,2021-11-20-17:27:50.5112943-05:00
1365,∞,2021-11-20-17:27:50.5112978-05:00
530,∞,2021-11-20-17:27:50.5113015-05:00
399,∞,2021-11-20-17:27:50.5113051-05:00
374,∞,2021-11-20-17:27:50.5113090-05:00
1827,∞,2021-11-20-17:27:50.5113127-05:00
111,∞,2021-11-20-17:27:50.5113163-05:00
1513,∞,2021-11-20-17:27:50.5113197-05:00
720,∞,2021-11-20-17:27:50.5113231-05:00
175,∞,2021-11-20-17:27:50.5113267-05:00
1828,∞,2021-11-20-17:27:50.5113303-05:00
1936,∞,2021-11-20-17:27:50.5113338-05:00
1431,∞,2021-11-20-17:27:50.5113372-05:00
522,∞,2021-11-20-17:27:50.5113505-05:00
278,∞,2021-11-20-17:27:50.5113551-05:00
74,∞,2021-11-20-17:27:50.5113588-05:00
1881,∞,2021-11-20-17:27:50.5113624-05:00
796,∞,2021-11-20-17:27:50.5113661-05:00
682,∞,2021-11-20-17:27:50.5113696-05:00
671,∞,2021-11-20-17:27:50.5113732-05:00
630,∞,2021-11-20-17:27:50.5113768-05:00
1033,∞,2021-11-20-17:27:50.5113804-05:00
845,∞,2021-11-20-17:27:50.5113839-05:00
1243,∞,2021-11-20-17:27:50.5113872-05:00
1975,∞,2021-11-20-17:27:50.5113908-05:00
214,∞,2021-11-20-17:27:50.5113941-05:00
1250,∞,2021-11-20-17:27:50.5113977-05:00
458,∞,2021-11-20-17:27:50.5114012-05:00
147,∞,2021-11-20-17:27:50.5114052-05:00
1041,∞,2021-11-20-17:27:50.5114087-05:00
609,∞,2021-11-20-17:27:50.5114121-05:00
963,∞,2021-11-20-17:27:50.5114154-05:00
42,∞,2021-11-20-17:27:50.5114186-05:00
779,∞,2021-11-20-17:27:50.5114227-05:00
699,∞,2021-11-20-17:27:50.5114261-05:00
349,∞,2021-11-20-17:27:50.5114291-05:00
344,∞,2021-11-20-17:27:50.5114322-05:00
203,∞,2021-11-20-17:27:50.5114356-05:00
1859,∞,2021-11-20-17:27:50.5114386-05:00
1644,∞,2021-11-20-17:27:50.5114415-05:00
1246,∞,2021-11-20-17:27:50.5114445-05:00
218,∞,2021-11-20-17:27:50.5114477-05:00
1615,∞,2021-11-20-17:27:50.5114507-05:00
599,∞,2021-11-20-17:27:50.5114539-05:00
1384,∞,2021-11-20-17:27:50.5114570-05:00
666,∞,2021-11-20-17:27:50.5114602-05:00
1850,∞,2021-11-20-17:27:50.5114634-05:00
1412,∞,2021-11-20-17:27:50.5114740-05:00
1926,∞,2021-11-20-17:27:50.5114784-05:00
709,∞,2021-11-20-17:27:50.5114817-05:00
1492,∞,2021-11-20-17:27:50.5114849-05:00
1515,∞,2021-11-20-17:27:50.5114881-05:00
1964,∞,2021-11-20-17:27:50.5114912-05:00
1806,∞,2021-11-20-17:27:50.5114945-05:00
749,∞,2021-11-20-17:27:50.5114977-05:00
1668,∞,2021-11-20-17:27:50.5115010-05:00
520,∞,2021-11-20-17:27:50.5115042-05:00
1286,∞,2021-11-20-17:27:50.5115075-05:00
424,∞,2021-11-20-17:27:50.5115111-05:00
160,∞,2021-11-20-17:27:50.5115148-05:00
577,∞,2021-11-20-17:27:50.5115181-05:00
1652,∞,2021-11-20-17:27:50.5115219-05:00
1366,∞,2021-11-20-17:27:50.5115298-05:00
1679,∞,2021-11-20-17:27:50.5115343-05:00
1566,∞,2021-11-20-17:27:50.5115384-05:00
865,∞,2021-11-20-17:27:50.5115426-05:00
1895,∞,2021-11-20-17:27:50.5115470-05:00
653,∞,2021-11-20-17:27:50.5115505-05:00
1823,∞,2021-11-20-17:27:50.5115543-05:00
1928,∞,2021-11-20-17:27:50.5115579-05:00
1730,∞,2021-11-20-17:27:50.5115614-05:00
1678,∞,2021-11-20-17:27:50.5115652-05:00
936,∞,2021-11-20-17:27:50.5115689-05:00
1038,∞,2021-11-20-17:27:50.5115723-05:00
1425,∞,2021-11-20-17:27:50.5115762-05:00
412,∞,2021-11-20-17:27:50.5115801-05:00
1418,∞,2021-11-20-17:27:50.5115864-05:00
247,∞,2021-11-20-17:27:50.5115905-05:00
1858,∞,2021-11-20-17:27:50.5115942-05:00
1310,∞,2021-11-20-17:27:50.5115979-05:00
363,∞,2021-11-20-17:27:50.5116016-05:00
1838,∞,2021-11-20-17:27:50.5116125-05:00
531,∞,2021-11-20-17:27:50.5116172-05:00
1438,∞,2021-11-20-17:27:50.5116213-05:00
1548,∞,2021-11-20-17:27:50.5116249-05:00
1094,∞,2021-11-20-17:27:50.5116284-05:00
999,∞,2021-11-20-17:27:50.5116325-05:00
235,∞,2021-11-20-17:27:50.5116362-05:00
30,∞,2021-11-20-17:27:50.5116405-05:00
1030,∞,2021-11-20-17:27:50.5116440-05:00
1828,∞,2021-11-20-17:27:50.5116476-05:00
1057,∞,2021-11-20-17:27:50.5116517-05:00
1779,∞,2021-11-20-17:27:50.5116550-05:00
1700,∞,2021-11-20-17:27:50.5116583-05:00
1067,∞,2021-11-20-17:27:50.5116620-05:00
1593,∞,2021-11-20-17:27:50.5116655-05:00
852,∞,2021-11-20-17:27:50.5116690-05:00
1936,∞,2021-11-20-17:27:50.5116730-05:00
1032,∞,2021-11-20-17:27:50.5116767-05:00
520,∞,2021-11-20-17:27:50.5116804-05:00
770,∞,2021-11-20-17:27:50.5116840-05:00
1198,∞,2021-11-20-17:27:50.5116875-05:00
1588,∞,2021-11-20-17:27:50.5116910-05:00
1998,∞,2021-11-20-17:27:50.5116953-05:00
978,∞,2021-11-20-17:27:50.5116984-05:00
1813,∞,2021-11-20-17:27:50.5117020-05:00
579,∞,2021-11-20-17:27:50.5117057-05:00
927,∞,2021-11-20-17:27:50.5117091-05:00
382,∞,2021-11-20-17:27:50.5117124-05:00
337,∞,2021-11-20-17:27:50.5117162-05:00
251,∞,2021-11-20-17:27:50.5117200-05:00
274,∞,2021-11-20-17:27:50.5117268-05:00
1428,∞,2021-11-20-17:27:50.5117308-05:00
1114,∞,2021-11-20-17:27:50.5117347-05:00
1797,∞,2021-11-20-17:27:50.5117385-05:00
739,∞,2021-11-20-17:27:50.5117491-05:00
1122,∞,2021-11-20-17:27:50.5117537-05:00
1927,∞,2021-11-20-17:27:50.5117575-05:00
131,∞,2021-11-20-17:27:50.5117613-05:00
473,∞,2021-11-20-17:27:50.5117656-05:00
1865,∞,2021-11-20-17:27:50.5117691-05:00
1660,∞,2021-11-20-17:27:50.5117729-05:00
624,∞,2021-11-20-17:27:50.5117767-05:00
794,∞,2021-11-20-17:27:50.5117806-05:00
100,∞,2021-11-20-17:27:50.5117846-05:00
674,∞,2021-11-20-17:27:50.5117881-05:00
1899,∞,2021-11-20-17:27:50.5117914-05:00
1236,∞,2021-11-20-17:27:50.5117951-05:00
1970,∞,2021-11-20-17:27:50.5117986-05:00
1831,∞,2021-11-20-17:27:50.5118019-05:00
1560,∞,2021-11-20-17:27:50.5118058-05:00
1482,∞,2021-11-20-17:27:50.5118093-05:00
1214,∞,2021-11-20-17:27:50.5118130-05:00
1338,∞,2021-11-20-17:27:50.5118169-05:00
540,∞,2021-11-20-17:27:50.5118207-05:00
1165,∞,2021-11-20-17:27:50.5118247-05:00
250,∞,2021-11-20-17:27:50.5118281-05:00
533,∞,2021-11-20-17:27:50.5118315-05:00
460,∞,2021-11-20-17:27:50.5118356-05:00
1735,∞,2021-11-20-17:27:50.5118395-05:00
515,∞,2021-11-20-17:27:50.5118432-05:00
73,∞,2021-11-20-17:27:50.5118474-05:00
1853,∞,2021-11-20-17:27:50.5118509-05:00
1692,∞,2021-11-20-17:27:50.5118548-05:00
779,∞,2021-11-20-17:27:50.5118584-05:00
1555,∞,2021-11-20-17:27:50.5118624-05:00
1628,∞,2021-11-20-17:27:50.5118660-05:00
665,∞,2021-11-20-17:27:50.5118694-05:00
1903,∞,2021-11-20-17:27:50.5118731-05:00
329,∞,2021-11-20-17:27:50.5118841-05:00
472,∞,2021-11-20-17:27:50.5118883-05:00
924,∞,2021-11-20-17:27:50.5118918-05:00
1805,∞,2021-11-20-17:27:50.5118958-05:00
559,∞,2021-11-20-17:27:50.5118994-05:00
655,∞,2021-11-20-17:27:50.5119031-05:00
1109,∞,2021-11-20-17:27:50.5119071-05:00
575,∞,2021-11-20-17:27:50.5119109-05:00
795,∞,2021-11-20-17:27:50.5119144-05:00
1898,∞,2021-11-20-17:27:50.5119178-05:00
305,∞,2021-11-20-17:27:50.5119214-05:00
1914,∞,2021-11-20-17:27:50.5119252-05:00
1343,∞,2021-11-20-17:27:50.5119291-05:00
956,∞,2021-11-20-17:27:50.5119333-05:00
550,∞,2021-11-20-17:27:50.5119374-05:00
777,∞,2021-11-20-17:27:50.5119412-05:00
769,∞,2021-11-20-17:27:50.5119447-05:00
1059,∞,2021-11-20-17:27:50.5119481-05:00
90,∞,2021-11-20-17:27:50.5119519-05:00
574,∞,2021-11-20-17:27:50.5119554-05:00
632,∞,2021-11-20-17:27:50.5119595-05:00
489,∞,2021-11-20-17:27:50.5119630-05:00
589,∞,2021-11-20-17:27:50.5119664-05:00
1467,∞,2021-11-20-17:27:50.5119841-05:00
396,∞,2021-11-20-17:27:50.5119896-05:00
1958,∞,2021-11-20-17:27:50.5119931-05:00
1792,∞,2021-11-20-17:27:50.5119966-05:00
1806,∞,2021-11-20-17:27:50.5120006-05:00
931,∞,2021-11-20-17:27:50.5120043-05:00
15,∞,2021-11-20-17:27:50.5120077-05:00
545,∞,2021-11-20-17:27:50.5120111-05:00
1045,∞,2021-11-20-17:27:50.5120144-05:00
1234,∞,2021-11-20-17:27:50.5120178-05:00
1332,∞,2021-11-20-17:27:50.5120210-05:00
1642,∞,2021-11-20-17:27:50.5120242-05:00
1360,∞,2021-11-20-17:27:50.5120274-05:00
636,∞,2021-11-20-17:27:50.5120308-05:00
1676,∞,2021-11-20-17:27:50.5120343-05:00
656,∞,2021-11-20-17:27:50.5120376-05:00
684,∞,2021-11-20-17:27:50.5120410-05:00
1430,∞,2021-11-20-17:27:50.5120444-05:00
591,∞,2021-11-20-17:27:50.5120478-05:00
1455,∞,2021-11-20-17:27:50.5120517-05:00
634,∞,2021-11-20-17:27:50.5120552-05:00
156,∞,2021-11-20-17:27:50.5120587-05:00
1820,∞,2021-11-20-17:27:50.5120619-05:00
1171,∞,2021-11-20-17:27:50.5120653-05:00
1117,∞,2021-11-20-17:27:50.5120688-05:00
1304,∞,2021-11-20-17:27:50.5120724-05:00
915,∞,2021-11-20-17:27:50.5120756-05:00
11,∞,2021-11-20-17:27:50.5120790-05:00
496,∞,2021-11-20-17:27:50.5120823-05:00
1539,∞,2021-11-20-17:27:50.5120857-05:00
92,∞,2021-11-20-17:27:50.5120889-05:00
1271,∞,2021-11-20-17:27:50.5120925-05:00
1839,∞,2021-11-20-17:27:50.5120961-05:00
1882,∞,2021-11-20-17:27:50.5120994-05:00
1457,∞,2021-11-20-17:27:50.5121094-05:00
1410,∞,2021-11-20-17:27:50.5121137-05:00
601,∞,2021-11-20-17:27:50.5121172-05:00
862,∞,2021-11-20-17:27:50.5121207-05:00
1303,∞,2021-11-20-17:27:50.5121240-05:00
1643,∞,2021-11-20-17:27:50.5121276-05:00
780,∞,2021-11-20-17:27:50.5121309-05:00
1354,∞,2021-11-20-17:27:50.5121342-05:00
1260,∞,2021-11-20-17:27:50.5121374-05:00
681,∞,2021-11-20-17:27:50.5121408-05:00
11,∞,2021-11-20-17:27:50.5121450-05:00
1314,∞,2021-11-20-17:27:50.5121487-05:00
1189,∞,2021-11-20-17:27:50.5121521-05:00
142,∞,2021-11-20-17:27:50.5121554-05:00
1092,∞,2021-11-20-17:27:50.5121587-05:00
404,∞,2021-11-20-17:27:50.5121620-05:00
1406,∞,2021-11-20-17:27:50.5121655-05:00
1144,∞,2021-11-20-17:27:50.5121688-05:00
42,∞,2021-11-20-17:27:50.5121722-05:00
1034,∞,2021-11-20-17:27:50.5121755-05:00
1954,∞,2021-11-20-17:27:50.5121788-05:00
1312,∞,2021-11-20-17:27:50.5121822-05:00
575,∞,2021-11-20-17:27:50.5121855-05:00
787,∞,2021-11-20-17:27:50.5121893-05:00
676,∞,2021-11-20-17:27:50.5121930-05:00
502,∞,2021-11-20-17:27:50.5121965-05:00
16,∞,2021-11-20-17:27:50.5121997-05:00
5,∞,2021-11-20-17:27:50.5122030-05:00
49,∞,2021-11-20-17:27:50.5122063-05:00
1506,∞,2021-11-20-17:27:50.5122096-05:00
1143,∞,2021-11-20-17:27:50.5122129-05:00
62,∞,2021-11-20-17:27:50.5122165-05:00
1803,∞,2021-11-20-17:27:50.5122198-05:00
1478,∞,2021-11-20-17:27:50.5122231-05:00
End |2021-11-20-17:27:50.5122333-05:00
