Start |2021-11-20-17:25:32.9300184-05:00
1055,1055,2021-11-20-17:25:32.9334903-05:00
244,257420,2021-11-20-17:25:32.9338331-05:00
1897,488325740,2021-11-20-17:25:32.9338610-05:00
1823,890217824020,2021-11-20-17:25:32.9338700-05:00
1700,1513370300834000,2021-11-20-17:25:32.9339632-05:00
1605,∞,2021-11-20-17:25:32.9375878-05:00
356,∞,2021-11-20-17:25:32.9375894-05:00
622,∞,2021-11-20-17:25:32.9375911-05:00
1631,∞,2021-11-20-17:25:32.9375927-05:00
1334,∞,2021-11-20-17:25:32.9375943-05:00
18,∞,2021-11-20-17:25:32.9375959-05:00
109,∞,2021-11-20-17:25:32.9375975-05:00
1814,∞,2021-11-20-17:25:32.9375991-05:00
544,∞,2021-11-20-17:25:32.9376007-05:00
863,∞,2021-11-20-17:25:32.9376023-05:00
1585,∞,2021-11-20-17:25:32.9376041-05:00
1283,∞,2021-11-20-17:25:32.9376057-05:00
1540,∞,2021-11-20-17:25:32.9376077-05:00
1731,∞,2021-11-20-17:25:32.9376092-05:00
263,∞,2021-11-20-17:25:32.9376108-05:00
1082,∞,2021-11-20-17:25:32.9376214-05:00
114,∞,2021-11-20-17:25:32.9376243-05:00
1947,∞,2021-11-20-17:25:32.9376262-05:00
765,∞,2021-11-20-17:25:32.9376281-05:00
222,∞,2021-11-20-17:25:32.9376300-05:00
1773,∞,2021-11-20-17:25:32.9376320-05:00
1651,∞,2021-11-20-17:25:32.9376339-05:00
1308,∞,2021-11-20-17:25:32.9376358-05:00
1841,∞,2021-11-20-17:25:32.9376376-05:00
1846,∞,2021-11-20-17:25:32.9376395-05:00
1427,∞,2021-11-20-17:25:32.9376414-05:00
1452,∞,2021-11-20-17:25:32.9376432-05:00
771,∞,2021-11-20-17:25:32.9376449-05:00
351,∞,2021-11-20-17:25:32.9376465-05:00
178,∞,2021-11-20-17:25:32.9376482-05:00
1925,∞,2021-11-20-17:25:32.9376498-05:00
986,∞,2021-11-20-17:25:32.9376515-05:00
1771,∞,2021-11-20-17:25:32.9376531-05:00
198,∞,2021-11-20-17:25:32.9376547-05:00
912,∞,2021-11-20-17:25:32.9376564-05:00
568,∞,2021-11-20-17:25:32.9376580-05:00
4,∞,2021-11-20-17:25:32.9376597-05:00
57,∞,2021-11-20-17:25:32.9376613-05:00
1000,∞,2021-11-20-17:25:32.9376633-05:00
1189,∞,2021-11-20-17:25:32.9376649-05:00
1198,∞,2021-11-20-17:25:32.9376666-05:00
54,∞,2021-11-20-17:25:32.9376682-05:00
785,∞,2021-11-20-17:25:32.9376699-05:00
324,∞,2021-11-20-17:25:32.9376715-05:00
814,∞,2021-11-20-17:25:32.9376732-05:00
208,∞,2021-11-20-17:25:32.9376748-05:00
382,∞,2021-11-20-17:25:32.9376765-05:00
1815,∞,2021-11-20-17:25:32.9376781-05:00
959,∞,2021-11-20-17:25:32.9376797-05:00
1677,∞,2021-11-20-17:25:32.9376864-05:00
1571,∞,2021-11-20-17:25:32.9376889-05:00
1635,∞,2021-11-20-17:25:32.9376908-05:00
76,∞,2021-11-20-17:25:32.9376946-05:00
1872,∞,2021-11-20-17:25:32.9376969-05:00
916,∞,2021-11-20-17:25:32.9376987-05:00
1954,∞,2021-11-20-17:25:32.9377004-05:00
1047,∞,2021-11-20-17:25:32.9377020-05:00
780,∞,2021-11-20-17:25:32.9377039-05:00
1784,∞,2021-11-20-17:25:32.9377055-05:00
1907,∞,2021-11-20-17:25:32.9377072-05:00
566,∞,2021-11-20-17:25:32.9377088-05:00
1338,∞,2021-11-20-17:25:32.9377104-05:00
1463,∞,2021-11-20-17:25:32.9377120-05:00
367,∞,2021-11-20-17:25:32.9377136-05:00
938,∞,2021-11-20-17:25:32.9377152-05:00
600,∞,2021-11-20-17:25:32.9377169-05:00
1511,∞,2021-11-20-17:25:32.9377185-05:00
1342,∞,2021-11-20-17:25:32.9377201-05:00
820,∞,2021-11-20-17:25:32.9377217-05:00
1694,∞,2021-11-20-17:25:32.9377233-05:00
1079,∞,2021-11-20-17:25:32.9377249-05:00
57,∞,2021-11-20-17:25:32.9377265-05:00
947,∞,2021-11-20-17:25:32.9377282-05:00
1576,∞,2021-11-20-17:25:32.9377299-05:00
1023,∞,2021-11-20-17:25:32.9377315-05:00
1720,∞,2021-11-20-17:25:32.9377331-05:00
866,∞,2021-11-20-17:25:32.9377348-05:00
985,∞,2021-11-20-17:25:32.9377364-05:00
1028,∞,2021-11-20-17:25:32.9377380-05:00
1638,∞,2021-11-20-17:25:32.9377396-05:00
1045,∞,2021-11-20-17:25:32.9377412-05:00
1637,∞,2021-11-20-17:25:32.9377428-05:00
1811,∞,2021-11-20-17:25:32.9377445-05:00
673,∞,2021-11-20-17:25:32.9377531-05:00
607,∞,2021-11-20-17:25:32.9377558-05:00
290,∞,2021-11-20-17:25:32.9377577-05:00
911,∞,2021-11-20-17:25:32.9377596-05:00
1899,∞,2021-11-20-17:25:32.9377613-05:00
1282,∞,2021-11-20-17:25:32.9377630-05:00
958,∞,2021-11-20-17:25:32.9377647-05:00
1521,∞,2021-11-20-17:25:32.9377664-05:00
1223,∞,2021-11-20-17:25:32.9377680-05:00
273,∞,2021-11-20-17:25:32.9377697-05:00
1093,∞,2021-11-20-17:25:32.9377714-05:00
624,∞,2021-11-20-17:25:32.9377731-05:00
1860,∞,2021-11-20-17:25:32.9377748-05:00
590,∞,2021-11-20-17:25:32.9377765-05:00
419,∞,2021-11-20-17:25:32.9377783-05:00
1385,∞,2021-11-20-17:25:32.9377800-05:00
214,∞,2021-11-20-17:25:32.9377817-05:00
697,∞,2021-11-20-17:25:32.9377833-05:00
1040,∞,2021-11-20-17:25:32.9377885-05:00
996,∞,2021-11-20-17:25:32.9377910-05:00
1264,∞,2021-11-20-17:25:32.9377929-05:00
599,∞,2021-11-20-17:25:32.9377947-05:00
1514,∞,2021-11-20-17:25:32.9377964-05:00
688,∞,2021-11-20-17:25:32.9377982-05:00
499,∞,2021-11-20-17:25:32.9378000-05:00
849,∞,2021-11-20-17:25:32.9378018-05:00
1195,∞,2021-11-20-17:25:32.9378036-05:00
1089,∞,2021-11-20-17:25:32.9378054-05:00
62,∞,2021-11-20-17:25:32.9378072-05:00
1751,∞,2021-11-20-17:25:32.9378090-05:00
146,∞,2021-11-20-17:25:32.9378108-05:00
862,∞,2021-11-20-17:25:32.9378125-05:00
928,∞,2021-11-20-17:25:32.9378143-05:00
1526,∞,2021-11-20-17:25:32.9378161-05:00
791,∞,2021-11-20-17:25:32.9378228-05:00
1759,∞,2021-11-20-17:25:32.9378253-05:00
648,∞,2021-11-20-17:25:32.9378272-05:00
1688,∞,2021-11-20-17:25:32.9378290-05:00
1611,∞,2021-11-20-17:25:32.9378307-05:00
61,∞,2021-11-20-17:25:32.9378324-05:00
1861,∞,2021-11-20-17:25:32.9378341-05:00
174,∞,2021-11-20-17:25:32.9378357-05:00
1855,∞,2021-11-20-17:25:32.9378373-05:00
1784,∞,2021-11-20-17:25:32.9378389-05:00
1854,∞,2021-11-20-17:25:32.9378406-05:00
952,∞,2021-11-20-17:25:32.9378422-05:00
1163,∞,2021-11-20-17:25:32.9378438-05:00
1130,∞,2021-11-20-17:25:32.9378454-05:00
447,∞,2021-11-20-17:25:32.9378470-05:00
1599,∞,2021-11-20-17:25:32.9378486-05:00
815,∞,2021-11-20-17:25:32.9378502-05:00
942,∞,2021-11-20-17:25:32.9378518-05:00
6,∞,2021-11-20-17:25:32.9378534-05:00
641,∞,2021-11-20-17:25:32.9378552-05:00
548,∞,2021-11-20-17:25:32.9378568-05:00
75,∞,2021-11-20-17:25:32.9378584-05:00
1092,∞,2021-11-20-17:25:32.9378600-05:00
1601,∞,2021-11-20-17:25:32.9378616-05:00
412,∞,2021-11-20-17:25:32.9378632-05:00
1050,∞,2021-11-20-17:25:32.9378648-05:00
87,∞,2021-11-20-17:25:32.9378665-05:00
1868,∞,2021-11-20-17:25:32.9378682-05:00
1459,∞,2021-11-20-17:25:32.9378699-05:00
1472,∞,2021-11-20-17:25:32.9378716-05:00
127,∞,2021-11-20-17:25:32.9378731-05:00
231,∞,2021-11-20-17:25:32.9378749-05:00
1695,∞,2021-11-20-17:25:32.9378764-05:00
334,∞,2021-11-20-17:25:32.9378781-05:00
1799,∞,2021-11-20-17:25:32.9378869-05:00
659,∞,2021-11-20-17:25:32.9378892-05:00
738,∞,2021-11-20-17:25:32.9378910-05:00
525,∞,2021-11-20-17:25:32.9378927-05:00
1085,∞,2021-11-20-17:25:32.9378943-05:00
979,∞,2021-11-20-17:25:32.9378959-05:00
1134,∞,2021-11-20-17:25:32.9378975-05:00
1090,∞,2021-11-20-17:25:32.9378992-05:00
743,∞,2021-11-20-17:25:32.9379013-05:00
1730,∞,2021-11-20-17:25:32.9379032-05:00
834,∞,2021-11-20-17:25:32.9379050-05:00
1547,∞,2021-11-20-17:25:32.9379067-05:00
1686,∞,2021-11-20-17:25:32.9379083-05:00
66,∞,2021-11-20-17:25:32.9379100-05:00
642,∞,2021-11-20-17:25:32.9379116-05:00
463,∞,2021-11-20-17:25:32.9379133-05:00
937,∞,2021-11-20-17:25:32.9379149-05:00
1203,∞,2021-11-20-17:25:32.9379165-05:00
857,∞,2021-11-20-17:25:32.9379181-05:00
287,∞,2021-11-20-17:25:32.9379198-05:00
979,∞,2021-11-20-17:25:32.9379214-05:00
716,∞,2021-11-20-17:25:32.9379231-05:00
668,∞,2021-11-20-17:25:32.9379247-05:00
1046,∞,2021-11-20-17:25:32.9379263-05:00
1277,∞,2021-11-20-17:25:32.9379279-05:00
562,∞,2021-11-20-17:25:32.9379295-05:00
1973,∞,2021-11-20-17:25:32.9379311-05:00
1992,∞,2021-11-20-17:25:32.9379326-05:00
715,∞,2021-11-20-17:25:32.9379343-05:00
384,∞,2021-11-20-17:25:32.9379358-05:00
1657,∞,2021-11-20-17:25:32.9379374-05:00
1623,∞,2021-11-20-17:25:32.9379391-05:00
1257,∞,2021-11-20-17:25:32.9379407-05:00
830,∞,2021-11-20-17:25:32.9379423-05:00
1330,∞,2021-11-20-17:25:32.9379522-05:00
1787,∞,2021-11-20-17:25:32.9379547-05:00
862,∞,2021-11-20-17:25:32.9379565-05:00
290,∞,2021-11-20-17:25:32.9379584-05:00
1857,∞,2021-11-20-17:25:32.9379602-05:00
1026,∞,2021-11-20-17:25:32.9379621-05:00
1507,∞,2021-11-20-17:25:32.9379640-05:00
1457,∞,2021-11-20-17:25:32.9379658-05:00
1331,∞,2021-11-20-17:25:32.9379677-05:00
1361,∞,2021-11-20-17:25:32.9379695-05:00
768,∞,2021-11-20-17:25:32.9379712-05:00
865,∞,2021-11-20-17:25:32.9379728-05:00
1364,∞,2021-11-20-17:25:32.9379745-05:00
22,∞,2021-11-20-17:25:32.9379762-05:00
1227,∞,2021-11-20-17:25:32.9379779-05:00
996,∞,2021-11-20-17:25:32.9379796-05:00
536,∞,2021-11-20-17:25:32.9379812-05:00
923,∞,2021-11-20-17:25:32.9379828-05:00
1374,∞,2021-11-20-17:25:32.9379844-05:00
1408,∞,2021-11-20-17:25:32.9379860-05:00
1354,∞,2021-11-20-17:25:32.9379877-05:00
1084,∞,2021-11-20-17:25:32.9379893-05:00
1991,∞,2021-11-20-17:25:32.9379908-05:00
1691,∞,2021-11-20-17:25:32.9380048-05:00
1248,∞,2021-11-20-17:25:32.9380087-05:00
524,∞,2021-11-20-17:25:32.9380106-05:00
1006,∞,2021-11-20-17:25:32.9380124-05:00
1141,∞,2021-11-20-17:25:32.9380141-05:00
376,∞,2021-11-20-17:25:32.9380158-05:00
360,∞,2021-11-20-17:25:32.9380176-05:00
74,∞,2021-11-20-17:25:32.9380193-05:00
1210,∞,2021-11-20-17:25:32.9380209-05:00
290,∞,2021-11-20-17:25:32.9380225-05:00
857,∞,2021-11-20-17:25:32.9380242-05:00
735,∞,2021-11-20-17:25:32.9380258-05:00
854,∞,2021-11-20-17:25:32.9380274-05:00
1600,∞,2021-11-20-17:25:32.9380293-05:00
648,∞,2021-11-20-17:25:32.9380309-05:00
1346,∞,2021-11-20-17:25:32.9380325-05:00
1830,∞,2021-11-20-17:25:32.9380341-05:00
780,∞,2021-11-20-17:25:32.9380357-05:00
1521,∞,2021-11-20-17:25:32.9380374-05:00
1384,∞,2021-11-20-17:25:32.9380390-05:00
1306,∞,2021-11-20-17:25:32.9380406-05:00
279,∞,2021-11-20-17:25:32.9380422-05:00
412,∞,2021-11-20-17:25:32.9380441-05:00
1198,∞,2021-11-20-17:25:32.9380458-05:00
1952,∞,2021-11-20-17:25:32.9380475-05:00
766,∞,2021-11-20-17:25:32.9380491-05:00
1718,∞,2021-11-20-17:25:32.9380507-05:00
1848,∞,2021-11-20-17:25:32.9380524-05:00
734,∞,2021-11-20-17:25:32.9380540-05:00
250,∞,2021-11-20-17:25:32.9380556-05:00
1848,∞,2021-11-20-17:25:32.9380572-05:00
1475,∞,2021-11-20-17:25:32.9380588-05:00
247,∞,2021-11-20-17:25:32.9380604-05:00
1796,∞,2021-11-20-17:25:32.9380620-05:00
1171,∞,2021-11-20-17:25:32.9380688-05:00
1041,∞,2021-11-20-17:25:32.9380712-05:00
1334,∞,2021-11-20-17:25:32.9380731-05:00
21,∞,2021-11-20-17:25:32.9380771-05:00
366,∞,2021-11-20-17:25:32.9380790-05:00
1082,∞,2021-11-20-17:25:32.9380807-05:00
972,∞,2021-11-20-17:25:32.9380823-05:00
1288,∞,2021-11-20-17:25:32.9380839-05:00
1558,∞,2021-11-20-17:25:32.9380856-05:00
575,∞,2021-11-20-17:25:32.9380872-05:00
507,∞,2021-11-20-17:25:32.9380888-05:00
1286,∞,2021-11-20-17:25:32.9380904-05:00
373,∞,2021-11-20-17:25:32.9380920-05:00
1395,∞,2021-11-20-17:25:32.9380936-05:00
1887,∞,2021-11-20-17:25:32.9380952-05:00
1577,∞,2021-11-20-17:25:32.9380968-05:00
1543,∞,2021-11-20-17:25:32.9380984-05:00
629,∞,2021-11-20-17:25:32.9381001-05:00
1832,∞,2021-11-20-17:25:32.9381017-05:00
1699,∞,2021-11-20-17:25:32.9381033-05:00
685,∞,2021-11-20-17:25:32.9381050-05:00
1412,∞,2021-11-20-17:25:32.9381066-05:00
836,∞,2021-11-20-17:25:32.9381082-05:00
1325,∞,2021-11-20-17:25:32.9381098-05:00
1054,∞,2021-11-20-17:25:32.9381114-05:00
376,∞,2021-11-20-17:25:32.9381130-05:00
657,∞,2021-11-20-17:25:32.9381147-05:00
512,∞,2021-11-20-17:25:32.9381163-05:00
1339,∞,2021-11-20-17:25:32.9381179-05:00
960,∞,2021-11-20-17:25:32.9381195-05:00
441,∞,2021-11-20-17:25:32.9381211-05:00
1381,∞,2021-11-20-17:25:32.9381227-05:00
489,∞,2021-11-20-17:25:32.9381243-05:00
1058,∞,2021-11-20-17:25:32.9381259-05:00
430,∞,2021-11-20-17:25:32.9381323-05:00
1606,∞,2021-11-20-17:25:32.9381347-05:00
13,∞,2021-11-20-17:25:32.9381366-05:00
1810,∞,2021-11-20-17:25:32.9381383-05:00
414,∞,2021-11-20-17:25:32.9381399-05:00
439,∞,2021-11-20-17:25:32.9381450-05:00
413,∞,2021-11-20-17:25:32.9381473-05:00
19,∞,2021-11-20-17:25:32.9381492-05:00
721,∞,2021-11-20-17:25:32.9381508-05:00
1836,∞,2021-11-20-17:25:32.9381524-05:00
691,∞,2021-11-20-17:25:32.9381541-05:00
666,∞,2021-11-20-17:25:32.9381557-05:00
393,∞,2021-11-20-17:25:32.9381573-05:00
323,∞,2021-11-20-17:25:32.9381589-05:00
1960,∞,2021-11-20-17:25:32.9381605-05:00
1157,∞,2021-11-20-17:25:32.9381622-05:00
707,∞,2021-11-20-17:25:32.9381638-05:00
1220,∞,2021-11-20-17:25:32.9381654-05:00
1642,∞,2021-11-20-17:25:32.9381671-05:00
547,∞,2021-11-20-17:25:32.9381687-05:00
1111,∞,2021-11-20-17:25:32.9381704-05:00
1758,∞,2021-11-20-17:25:32.9381720-05:00
205,∞,2021-11-20-17:25:32.9381736-05:00
9,∞,2021-11-20-17:25:32.9381752-05:00
967,∞,2021-11-20-17:25:32.9381769-05:00
1990,∞,2021-11-20-17:25:32.9381785-05:00
426,∞,2021-11-20-17:25:32.9381801-05:00
460,∞,2021-11-20-17:25:32.9381817-05:00
1948,∞,2021-11-20-17:25:32.9381834-05:00
598,∞,2021-11-20-17:25:32.9381850-05:00
134,∞,2021-11-20-17:25:32.9381866-05:00
1126,∞,2021-11-20-17:25:32.9381882-05:00
798,∞,2021-11-20-17:25:32.9381898-05:00
1315,∞,2021-11-20-17:25:32.9381914-05:00
966,∞,2021-11-20-17:25:32.9381995-05:00
281,∞,2021-11-20-17:25:32.9382020-05:00
1565,∞,2021-11-20-17:25:32.9382039-05:00
1732,∞,2021-11-20-17:25:32.9382057-05:00
215,∞,2021-11-20-17:25:32.9382079-05:00
1393,∞,2021-11-20-17:25:32.9382097-05:00
1287,∞,2021-11-20-17:25:32.9382116-05:00
667,∞,2021-11-20-17:25:32.9382134-05:00
692,∞,2021-11-20-17:25:32.9382152-05:00
1000,∞,2021-11-20-17:25:32.9382170-05:00
635,∞,2021-11-20-17:25:32.9382188-05:00
388,∞,2021-11-20-17:25:32.9382207-05:00
1982,∞,2021-11-20-17:25:32.9382225-05:00
334,∞,2021-11-20-17:25:32.9382243-05:00
552,∞,2021-11-20-17:25:32.9382261-05:00
182,∞,2021-11-20-17:25:32.9382279-05:00
253,∞,2021-11-20-17:25:32.9382298-05:00
1221,∞,2021-11-20-17:25:32.9382316-05:00
1738,∞,2021-11-20-17:25:32.9382334-05:00
1941,∞,2021-11-20-17:25:32.9382352-05:00
1946,∞,2021-11-20-17:25:32.9382370-05:00
671,∞,2021-11-20-17:25:32.9382429-05:00
1402,∞,2021-11-20-17:25:32.9382453-05:00
4,∞,2021-11-20-17:25:32.9382472-05:00
844,∞,2021-11-20-17:25:32.9382490-05:00
424,∞,2021-11-20-17:25:32.9382507-05:00
14,∞,2021-11-20-17:25:32.9382523-05:00
1952,∞,2021-11-20-17:25:32.9382539-05:00
70,∞,2021-11-20-17:25:32.9382556-05:00
123,∞,2021-11-20-17:25:32.9382571-05:00
1702,∞,2021-11-20-17:25:32.9382587-05:00
1565,∞,2021-11-20-17:25:32.9382603-05:00
1867,∞,2021-11-20-17:25:32.9382620-05:00
1078,∞,2021-11-20-17:25:32.9382635-05:00
1357,∞,2021-11-20-17:25:32.9382716-05:00
1679,∞,2021-11-20-17:25:32.9382740-05:00
1592,∞,2021-11-20-17:25:32.9382759-05:00
974,∞,2021-11-20-17:25:32.9382777-05:00
1006,∞,2021-11-20-17:25:32.9382795-05:00
250,∞,2021-11-20-17:25:32.9382813-05:00
1260,∞,2021-11-20-17:25:32.9382831-05:00
445,∞,2021-11-20-17:25:32.9382849-05:00
1067,∞,2021-11-20-17:25:32.9382868-05:00
1205,∞,2021-11-20-17:25:32.9382886-05:00
1374,∞,2021-11-20-17:25:32.9382904-05:00
579,∞,2021-11-20-17:25:32.9382922-05:00
9,∞,2021-11-20-17:25:32.9382941-05:00
92,∞,2021-11-20-17:25:32.9382959-05:00
1908,∞,2021-11-20-17:25:32.9382976-05:00
1766,∞,2021-11-20-17:25:32.9382992-05:00
346,∞,2021-11-20-17:25:32.9383008-05:00
913,∞,2021-11-20-17:25:32.9383024-05:00
1387,∞,2021-11-20-17:25:32.9383040-05:00
857,∞,2021-11-20-17:25:32.9383056-05:00
1368,∞,2021-11-20-17:25:32.9383072-05:00
295,∞,2021-11-20-17:25:32.9383088-05:00
879,∞,2021-11-20-17:25:32.9383103-05:00
1561,∞,2021-11-20-17:25:32.9383119-05:00
889,∞,2021-11-20-17:25:32.9383135-05:00
1791,∞,2021-11-20-17:25:32.9383150-05:00
1380,∞,2021-11-20-17:25:32.9383166-05:00
1335,∞,2021-11-20-17:25:32.9383182-05:00
597,∞,2021-11-20-17:25:32.9383197-05:00
569,∞,2021-11-20-17:25:32.9383213-05:00
1297,∞,2021-11-20-17:25:32.9383229-05:00
1070,∞,2021-11-20-17:25:32.9383245-05:00
521,∞,2021-11-20-17:25:32.9383261-05:00
904,∞,2021-11-20-17:25:32.9383276-05:00
977,∞,2021-11-20-17:25:32.9383340-05:00
872,∞,2021-11-20-17:25:32.9383363-05:00
590,∞,2021-11-20-17:25:32.9383381-05:00
1278,∞,2021-11-20-17:25:32.9383399-05:00
216,∞,2021-11-20-17:25:32.9383417-05:00
1489,∞,2021-11-20-17:25:32.9383434-05:00
682,∞,2021-11-20-17:25:32.9383452-05:00
1502,∞,2021-11-20-17:25:32.9383470-05:00
1604,∞,2021-11-20-17:25:32.9383488-05:00
197,∞,2021-11-20-17:25:32.9383506-05:00
630,∞,2021-11-20-17:25:32.9383524-05:00
265,∞,2021-11-20-17:25:32.9383541-05:00
415,∞,2021-11-20-17:25:32.9383560-05:00
1921,∞,2021-11-20-17:25:32.9383578-05:00
44,∞,2021-11-20-17:25:32.9383596-05:00
304,∞,2021-11-20-17:25:32.9383613-05:00
1777,∞,2021-11-20-17:25:32.9383631-05:00
790,∞,2021-11-20-17:25:32.9383649-05:00
178,∞,2021-11-20-17:25:32.9383666-05:00
1011,∞,2021-11-20-17:25:32.9383684-05:00
1710,∞,2021-11-20-17:25:32.9383702-05:00
1062,∞,2021-11-20-17:25:32.9383720-05:00
800,∞,2021-11-20-17:25:32.9383738-05:00
32,∞,2021-11-20-17:25:32.9383859-05:00
86,∞,2021-11-20-17:25:32.9383888-05:00
1214,∞,2021-11-20-17:25:32.9383908-05:00
869,∞,2021-11-20-17:25:32.9383927-05:00
1924,∞,2021-11-20-17:25:32.9383946-05:00
1847,∞,2021-11-20-17:25:32.9383965-05:00
498,∞,2021-11-20-17:25:32.9383984-05:00
1908,∞,2021-11-20-17:25:32.9384003-05:00
304,∞,2021-11-20-17:25:32.9384021-05:00
59,∞,2021-11-20-17:25:32.9384040-05:00
1105,∞,2021-11-20-17:25:32.9384059-05:00
1115,∞,2021-11-20-17:25:32.9384078-05:00
1037,∞,2021-11-20-17:25:32.9384097-05:00
1177,∞,2021-11-20-17:25:32.9384115-05:00
1067,∞,2021-11-20-17:25:32.9384134-05:00
698,∞,2021-11-20-17:25:32.9384153-05:00
1898,∞,2021-11-20-17:25:32.9384172-05:00
176,∞,2021-11-20-17:25:32.9384191-05:00
1865,∞,2021-11-20-17:25:32.9384209-05:00
691,∞,2021-11-20-17:25:32.9384228-05:00
682,∞,2021-11-20-17:25:32.9384247-05:00
931,∞,2021-11-20-17:25:32.9384266-05:00
624,∞,2021-11-20-17:25:32.9384285-05:00
1376,∞,2021-11-20-17:25:32.9384304-05:00
1458,∞,2021-11-20-17:25:32.9384323-05:00
1292,∞,2021-11-20-17:25:32.9384342-05:00
294,∞,2021-11-20-17:25:32.9384360-05:00
792,∞,2021-11-20-17:25:32.9384379-05:00
508,∞,2021-11-20-17:25:32.9384398-05:00
893,∞,2021-11-20-17:25:32.9384417-05:00
1509,∞,2021-11-20-17:25:32.9384436-05:00
1194,∞,2021-11-20-17:25:32.9384454-05:00
1914,∞,2021-11-20-17:25:32.9384473-05:00
73,∞,2021-11-20-17:25:32.9384492-05:00
558,∞,2021-11-20-17:25:32.9384555-05:00
1193,∞,2021-11-20-17:25:32.9384580-05:00
1001,∞,2021-11-20-17:25:32.9384598-05:00
620,∞,2021-11-20-17:25:32.9384616-05:00
757,∞,2021-11-20-17:25:32.9384633-05:00
1654,∞,2021-11-20-17:25:32.9384650-05:00
1106,∞,2021-11-20-17:25:32.9384667-05:00
289,∞,2021-11-20-17:25:32.9384683-05:00
326,∞,2021-11-20-17:25:32.9384700-05:00
207,∞,2021-11-20-17:25:32.9384716-05:00
1310,∞,2021-11-20-17:25:32.9384733-05:00
806,∞,2021-11-20-17:25:32.9384749-05:00
1007,∞,2021-11-20-17:25:32.9384766-05:00
1126,∞,2021-11-20-17:25:32.9384783-05:00
710,∞,2021-11-20-17:25:32.9384800-05:00
92,∞,2021-11-20-17:25:32.9384817-05:00
279,∞,2021-11-20-17:25:32.9384833-05:00
836,∞,2021-11-20-17:25:32.9384849-05:00
1844,∞,2021-11-20-17:25:32.9384867-05:00
371,∞,2021-11-20-17:25:32.9384884-05:00
118,∞,2021-11-20-17:25:32.9384901-05:00
1100,∞,2021-11-20-17:25:32.9384917-05:00
1461,∞,2021-11-20-17:25:32.9384933-05:00
1837,∞,2021-11-20-17:25:32.9384949-05:00
1411,∞,2021-11-20-17:25:32.9384966-05:00
633,∞,2021-11-20-17:25:32.9384982-05:00
1554,∞,2021-11-20-17:25:32.9385017-05:00
1705,∞,2021-11-20-17:25:32.9385039-05:00
1400,∞,2021-11-20-17:25:32.9385057-05:00
1411,∞,2021-11-20-17:25:32.9385075-05:00
549,∞,2021-11-20-17:25:32.9385093-05:00
1910,∞,2021-11-20-17:25:32.9385110-05:00
1200,∞,2021-11-20-17:25:32.9385128-05:00
965,∞,2021-11-20-17:25:32.9385146-05:00
619,∞,2021-11-20-17:25:32.9385209-05:00
End |2021-11-20-17:25:32.9385235-05:00
