Start |2021-11-20-17:15:22.8121997-05:00
686,686,2021-11-20-17:15:22.8155564-05:00
1573,1079078,2021-11-20-17:15:22.8157745-05:00
1476,1592719128,2021-11-20-17:15:22.8157896-05:00
677,1078270849656,2021-11-20-17:15:22.8157932-05:00
201,216732440780856,2021-11-20-17:15:22.8157956-05:00
1565,∞,2021-11-20-17:15:22.8184883-05:00
727,∞,2021-11-20-17:15:22.8184898-05:00
1893,∞,2021-11-20-17:15:22.8184913-05:00
1255,∞,2021-11-20-17:15:22.8184929-05:00
1251,∞,2021-11-20-17:15:22.8184944-05:00
862,∞,2021-11-20-17:15:22.8184959-05:00
1727,∞,2021-11-20-17:15:22.8184974-05:00
725,∞,2021-11-20-17:15:22.8184989-05:00
1844,∞,2021-11-20-17:15:22.8185005-05:00
7,∞,2021-11-20-17:15:22.8185020-05:00
1823,∞,2021-11-20-17:15:22.8185035-05:00
1573,∞,2021-11-20-17:15:22.8185050-05:00
68,∞,2021-11-20-17:15:22.8185065-05:00
1914,∞,2021-11-20-17:15:22.8185159-05:00
445,∞,2021-11-20-17:15:22.8185182-05:00
1622,∞,2021-11-20-17:15:22.8185199-05:00
414,∞,2021-11-20-17:15:22.8185215-05:00
1313,∞,2021-11-20-17:15:22.8185231-05:00
1522,∞,2021-11-20-17:15:22.8185246-05:00
1240,∞,2021-11-20-17:15:22.8185262-05:00
648,∞,2021-11-20-17:15:22.8185278-05:00
780,∞,2021-11-20-17:15:22.8185294-05:00
740,∞,2021-11-20-17:15:22.8185309-05:00
143,∞,2021-11-20-17:15:22.8185325-05:00
1656,∞,2021-11-20-17:15:22.8185341-05:00
1226,∞,2021-11-20-17:15:22.8185357-05:00
779,∞,2021-11-20-17:15:22.8185373-05:00
381,∞,2021-11-20-17:15:22.8185389-05:00
1381,∞,2021-11-20-17:15:22.8185405-05:00
1065,∞,2021-11-20-17:15:22.8185420-05:00
757,∞,2021-11-20-17:15:22.8185436-05:00
292,∞,2021-11-20-17:15:22.8185452-05:00
27,∞,2021-11-20-17:15:22.8185467-05:00
1765,∞,2021-11-20-17:15:22.8185483-05:00
1622,∞,2021-11-20-17:15:22.8185499-05:00
1699,∞,2021-11-20-17:15:22.8185514-05:00
1510,∞,2021-11-20-17:15:22.8185530-05:00
130,∞,2021-11-20-17:15:22.8185545-05:00
1753,∞,2021-11-20-17:15:22.8185561-05:00
210,∞,2021-11-20-17:15:22.8185576-05:00
587,∞,2021-11-20-17:15:22.8185592-05:00
1278,∞,2021-11-20-17:15:22.8185608-05:00
708,∞,2021-11-20-17:15:22.8185623-05:00
670,∞,2021-11-20-17:15:22.8185639-05:00
1184,∞,2021-11-20-17:15:22.8185654-05:00
1733,∞,2021-11-20-17:15:22.8185670-05:00
729,∞,2021-11-20-17:15:22.8185685-05:00
1636,∞,2021-11-20-17:15:22.8185744-05:00
214,∞,2021-11-20-17:15:22.8185764-05:00
337,∞,2021-11-20-17:15:22.8185780-05:00
1774,∞,2021-11-20-17:15:22.8185795-05:00
1825,∞,2021-11-20-17:15:22.8185809-05:00
1433,∞,2021-11-20-17:15:22.8185824-05:00
1555,∞,2021-11-20-17:15:22.8185838-05:00
318,∞,2021-11-20-17:15:22.8185853-05:00
786,∞,2021-11-20-17:15:22.8185867-05:00
1986,∞,2021-11-20-17:15:22.8185881-05:00
1750,∞,2021-11-20-17:15:22.8185896-05:00
1598,∞,2021-11-20-17:15:22.8185910-05:00
26,∞,2021-11-20-17:15:22.8185924-05:00
84,∞,2021-11-20-17:15:22.8185938-05:00
1346,∞,2021-11-20-17:15:22.8185953-05:00
1343,∞,2021-11-20-17:15:22.8185967-05:00
780,∞,2021-11-20-17:15:22.8185981-05:00
1250,∞,2021-11-20-17:15:22.8185995-05:00
1532,∞,2021-11-20-17:15:22.8186027-05:00
1546,∞,2021-11-20-17:15:22.8186046-05:00
303,∞,2021-11-20-17:15:22.8186061-05:00
293,∞,2021-11-20-17:15:22.8186077-05:00
745,∞,2021-11-20-17:15:22.8186092-05:00
113,∞,2021-11-20-17:15:22.8186107-05:00
284,∞,2021-11-20-17:15:22.8186122-05:00
1560,∞,2021-11-20-17:15:22.8186137-05:00
1312,∞,2021-11-20-17:15:22.8186152-05:00
653,∞,2021-11-20-17:15:22.8186168-05:00
1370,∞,2021-11-20-17:15:22.8186183-05:00
72,∞,2021-11-20-17:15:22.8186198-05:00
71,∞,2021-11-20-17:15:22.8186213-05:00
958,∞,2021-11-20-17:15:22.8186228-05:00
1923,∞,2021-11-20-17:15:22.8186243-05:00
497,∞,2021-11-20-17:15:22.8186258-05:00
1143,∞,2021-11-20-17:15:22.8186319-05:00
167,∞,2021-11-20-17:15:22.8186339-05:00
1044,∞,2021-11-20-17:15:22.8186354-05:00
1291,∞,2021-11-20-17:15:22.8186370-05:00
932,∞,2021-11-20-17:15:22.8186384-05:00
858,∞,2021-11-20-17:15:22.8186398-05:00
471,∞,2021-11-20-17:15:22.8186412-05:00
1447,∞,2021-11-20-17:15:22.8186426-05:00
836,∞,2021-11-20-17:15:22.8186440-05:00
1713,∞,2021-11-20-17:15:22.8186454-05:00
1760,∞,2021-11-20-17:15:22.8186468-05:00
532,∞,2021-11-20-17:15:22.8186482-05:00
1728,∞,2021-11-20-17:15:22.8186496-05:00
127,∞,2021-11-20-17:15:22.8186510-05:00
1241,∞,2021-11-20-17:15:22.8186525-05:00
1934,∞,2021-11-20-17:15:22.8186539-05:00
1928,∞,2021-11-20-17:15:22.8186553-05:00
1420,∞,2021-11-20-17:15:22.8186567-05:00
1652,∞,2021-11-20-17:15:22.8186581-05:00
188,∞,2021-11-20-17:15:22.8186595-05:00
426,∞,2021-11-20-17:15:22.8186609-05:00
1344,∞,2021-11-20-17:15:22.8186622-05:00
1469,∞,2021-11-20-17:15:22.8186636-05:00
225,∞,2021-11-20-17:15:22.8186650-05:00
1490,∞,2021-11-20-17:15:22.8186663-05:00
266,∞,2021-11-20-17:15:22.8186677-05:00
121,∞,2021-11-20-17:15:22.8186691-05:00
903,∞,2021-11-20-17:15:22.8186705-05:00
948,∞,2021-11-20-17:15:22.8186718-05:00
715,∞,2021-11-20-17:15:22.8186732-05:00
1916,∞,2021-11-20-17:15:22.8186746-05:00
792,∞,2021-11-20-17:15:22.8186759-05:00
1675,∞,2021-11-20-17:15:22.8186773-05:00
1528,∞,2021-11-20-17:15:22.8186803-05:00
940,∞,2021-11-20-17:15:22.8186868-05:00
1179,∞,2021-11-20-17:15:22.8186888-05:00
300,∞,2021-11-20-17:15:22.8186904-05:00
1488,∞,2021-11-20-17:15:22.8186919-05:00
318,∞,2021-11-20-17:15:22.8186935-05:00
674,∞,2021-11-20-17:15:22.8186950-05:00
1075,∞,2021-11-20-17:15:22.8186966-05:00
856,∞,2021-11-20-17:15:22.8186981-05:00
1456,∞,2021-11-20-17:15:22.8186997-05:00
1032,∞,2021-11-20-17:15:22.8187012-05:00
352,∞,2021-11-20-17:15:22.8187028-05:00
1751,∞,2021-11-20-17:15:22.8187081-05:00
1832,∞,2021-11-20-17:15:22.8187122-05:00
1186,∞,2021-11-20-17:15:22.8187138-05:00
1412,∞,2021-11-20-17:15:22.8187154-05:00
1435,∞,2021-11-20-17:15:22.8187168-05:00
143,∞,2021-11-20-17:15:22.8187183-05:00
650,∞,2021-11-20-17:15:22.8187197-05:00
1306,∞,2021-11-20-17:15:22.8187211-05:00
1736,∞,2021-11-20-17:15:22.8187225-05:00
71,∞,2021-11-20-17:15:22.8187239-05:00
1799,∞,2021-11-20-17:15:22.8187253-05:00
698,∞,2021-11-20-17:15:22.8187266-05:00
819,∞,2021-11-20-17:15:22.8187280-05:00
1800,∞,2021-11-20-17:15:22.8187294-05:00
667,∞,2021-11-20-17:15:22.8187309-05:00
738,∞,2021-11-20-17:15:22.8187324-05:00
1568,∞,2021-11-20-17:15:22.8187338-05:00
500,∞,2021-11-20-17:15:22.8187351-05:00
122,∞,2021-11-20-17:15:22.8187365-05:00
1796,∞,2021-11-20-17:15:22.8187379-05:00
968,∞,2021-11-20-17:15:22.8187393-05:00
856,∞,2021-11-20-17:15:22.8187408-05:00
200,∞,2021-11-20-17:15:22.8187422-05:00
1186,∞,2021-11-20-17:15:22.8187488-05:00
62,∞,2021-11-20-17:15:22.8187508-05:00
1635,∞,2021-11-20-17:15:22.8187523-05:00
440,∞,2021-11-20-17:15:22.8187538-05:00
1103,∞,2021-11-20-17:15:22.8187552-05:00
978,∞,2021-11-20-17:15:22.8187566-05:00
1112,∞,2021-11-20-17:15:22.8187580-05:00
1570,∞,2021-11-20-17:15:22.8187593-05:00
1887,∞,2021-11-20-17:15:22.8187607-05:00
438,∞,2021-11-20-17:15:22.8187620-05:00
1873,∞,2021-11-20-17:15:22.8187634-05:00
1738,∞,2021-11-20-17:15:22.8187648-05:00
434,∞,2021-11-20-17:15:22.8187661-05:00
935,∞,2021-11-20-17:15:22.8187675-05:00
1490,∞,2021-11-20-17:15:22.8187688-05:00
1513,∞,2021-11-20-17:15:22.8187702-05:00
572,∞,2021-11-20-17:15:22.8187716-05:00
1267,∞,2021-11-20-17:15:22.8187730-05:00
1485,∞,2021-11-20-17:15:22.8187744-05:00
1939,∞,2021-11-20-17:15:22.8187758-05:00
1458,∞,2021-11-20-17:15:22.8187772-05:00
1141,∞,2021-11-20-17:15:22.8187785-05:00
482,∞,2021-11-20-17:15:22.8187799-05:00
1480,∞,2021-11-20-17:15:22.8187812-05:00
1688,∞,2021-11-20-17:15:22.8187825-05:00
1651,∞,2021-11-20-17:15:22.8187839-05:00
1936,∞,2021-11-20-17:15:22.8187853-05:00
1507,∞,2021-11-20-17:15:22.8187866-05:00
357,∞,2021-11-20-17:15:22.8187880-05:00
1334,∞,2021-11-20-17:15:22.8187894-05:00
1236,∞,2021-11-20-17:15:22.8187907-05:00
1383,∞,2021-11-20-17:15:22.8187922-05:00
895,∞,2021-11-20-17:15:22.8187935-05:00
1632,∞,2021-11-20-17:15:22.8187949-05:00
1999,∞,2021-11-20-17:15:22.8188010-05:00
1351,∞,2021-11-20-17:15:22.8188030-05:00
1799,∞,2021-11-20-17:15:22.8188045-05:00
1702,∞,2021-11-20-17:15:22.8188060-05:00
1547,∞,2021-11-20-17:15:22.8188075-05:00
329,∞,2021-11-20-17:15:22.8188089-05:00
624,∞,2021-11-20-17:15:22.8188103-05:00
500,∞,2021-11-20-17:15:22.8188117-05:00
1911,∞,2021-11-20-17:15:22.8188130-05:00
261,∞,2021-11-20-17:15:22.8188144-05:00
946,∞,2021-11-20-17:15:22.8188158-05:00
62,∞,2021-11-20-17:15:22.8188172-05:00
234,∞,2021-11-20-17:15:22.8188186-05:00
1802,∞,2021-11-20-17:15:22.8188200-05:00
79,∞,2021-11-20-17:15:22.8188213-05:00
986,∞,2021-11-20-17:15:22.8188227-05:00
1550,∞,2021-11-20-17:15:22.8188241-05:00
530,∞,2021-11-20-17:15:22.8188255-05:00
1483,∞,2021-11-20-17:15:22.8188269-05:00
917,∞,2021-11-20-17:15:22.8188282-05:00
741,∞,2021-11-20-17:15:22.8188295-05:00
46,∞,2021-11-20-17:15:22.8188309-05:00
1579,∞,2021-11-20-17:15:22.8188322-05:00
156,∞,2021-11-20-17:15:22.8188415-05:00
752,∞,2021-11-20-17:15:22.8188439-05:00
1452,∞,2021-11-20-17:15:22.8188455-05:00
1041,∞,2021-11-20-17:15:22.8188471-05:00
1604,∞,2021-11-20-17:15:22.8188488-05:00
1214,∞,2021-11-20-17:15:22.8188504-05:00
553,∞,2021-11-20-17:15:22.8188520-05:00
1201,∞,2021-11-20-17:15:22.8188536-05:00
490,∞,2021-11-20-17:15:22.8188552-05:00
844,∞,2021-11-20-17:15:22.8188568-05:00
801,∞,2021-11-20-17:15:22.8188584-05:00
935,∞,2021-11-20-17:15:22.8188600-05:00
140,∞,2021-11-20-17:15:22.8188616-05:00
1713,∞,2021-11-20-17:15:22.8188632-05:00
869,∞,2021-11-20-17:15:22.8188648-05:00
1719,∞,2021-11-20-17:15:22.8188664-05:00
1157,∞,2021-11-20-17:15:22.8188680-05:00
1315,∞,2021-11-20-17:15:22.8188696-05:00
958,∞,2021-11-20-17:15:22.8188712-05:00
1229,∞,2021-11-20-17:15:22.8188728-05:00
222,∞,2021-11-20-17:15:22.8188744-05:00
535,∞,2021-11-20-17:15:22.8188760-05:00
1626,∞,2021-11-20-17:15:22.8188777-05:00
1417,∞,2021-11-20-17:15:22.8188793-05:00
134,∞,2021-11-20-17:15:22.8188809-05:00
1429,∞,2021-11-20-17:15:22.8188825-05:00
1370,∞,2021-11-20-17:15:22.8188841-05:00
1784,∞,2021-11-20-17:15:22.8188857-05:00
707,∞,2021-11-20-17:15:22.8188873-05:00
1900,∞,2021-11-20-17:15:22.8188889-05:00
1978,∞,2021-11-20-17:15:22.8188905-05:00
892,∞,2021-11-20-17:15:22.8188921-05:00
1954,∞,2021-11-20-17:15:22.8188937-05:00
1771,∞,2021-11-20-17:15:22.8188953-05:00
1644,∞,2021-11-20-17:15:22.8189014-05:00
951,∞,2021-11-20-17:15:22.8189035-05:00
96,∞,2021-11-20-17:15:22.8189051-05:00
1287,∞,2021-11-20-17:15:22.8189066-05:00
1020,∞,2021-11-20-17:15:22.8189098-05:00
1286,∞,2021-11-20-17:15:22.8189117-05:00
1358,∞,2021-11-20-17:15:22.8189133-05:00
1059,∞,2021-11-20-17:15:22.8189149-05:00
457,∞,2021-11-20-17:15:22.8189164-05:00
1218,∞,2021-11-20-17:15:22.8189180-05:00
1433,∞,2021-11-20-17:15:22.8189195-05:00
868,∞,2021-11-20-17:15:22.8189211-05:00
1938,∞,2021-11-20-17:15:22.8189226-05:00
1273,∞,2021-11-20-17:15:22.8189242-05:00
681,∞,2021-11-20-17:15:22.8189257-05:00
810,∞,2021-11-20-17:15:22.8189273-05:00
326,∞,2021-11-20-17:15:22.8189288-05:00
1602,∞,2021-11-20-17:15:22.8189304-05:00
1783,∞,2021-11-20-17:15:22.8189319-05:00
816,∞,2021-11-20-17:15:22.8189335-05:00
1358,∞,2021-11-20-17:15:22.8189351-05:00
1621,∞,2021-11-20-17:15:22.8189366-05:00
1125,∞,2021-11-20-17:15:22.8189382-05:00
35,∞,2021-11-20-17:15:22.8189397-05:00
907,∞,2021-11-20-17:15:22.8189412-05:00
176,∞,2021-11-20-17:15:22.8189428-05:00
1843,∞,2021-11-20-17:15:22.8189443-05:00
769,∞,2021-11-20-17:15:22.8189458-05:00
495,∞,2021-11-20-17:15:22.8189474-05:00
589,∞,2021-11-20-17:15:22.8189489-05:00
865,∞,2021-11-20-17:15:22.8189505-05:00
1909,∞,2021-11-20-17:15:22.8189520-05:00
981,∞,2021-11-20-17:15:22.8189535-05:00
368,∞,2021-11-20-17:15:22.8189551-05:00
70,∞,2021-11-20-17:15:22.8189610-05:00
1918,∞,2021-11-20-17:15:22.8189630-05:00
1624,∞,2021-11-20-17:15:22.8189646-05:00
1869,∞,2021-11-20-17:15:22.8189661-05:00
296,∞,2021-11-20-17:15:22.8189676-05:00
1671,∞,2021-11-20-17:15:22.8189691-05:00
1870,∞,2021-11-20-17:15:22.8189706-05:00
1162,∞,2021-11-20-17:15:22.8189720-05:00
79,∞,2021-11-20-17:15:22.8189735-05:00
409,∞,2021-11-20-17:15:22.8189750-05:00
1984,∞,2021-11-20-17:15:22.8189765-05:00
1266,∞,2021-11-20-17:15:22.8189779-05:00
1490,∞,2021-11-20-17:15:22.8189794-05:00
98,∞,2021-11-20-17:15:22.8189809-05:00
1104,∞,2021-11-20-17:15:22.8189824-05:00
1896,∞,2021-11-20-17:15:22.8189838-05:00
1575,∞,2021-11-20-17:15:22.8189853-05:00
377,∞,2021-11-20-17:15:22.8189868-05:00
1108,∞,2021-11-20-17:15:22.8189882-05:00
1138,∞,2021-11-20-17:15:22.8189914-05:00
414,∞,2021-11-20-17:15:22.8189933-05:00
24,∞,2021-11-20-17:15:22.8189948-05:00
1825,∞,2021-11-20-17:15:22.8189964-05:00
61,∞,2021-11-20-17:15:22.8189978-05:00
381,∞,2021-11-20-17:15:22.8189992-05:00
844,∞,2021-11-20-17:15:22.8190006-05:00
1442,∞,2021-11-20-17:15:22.8190116-05:00
590,∞,2021-11-20-17:15:22.8190134-05:00
564,∞,2021-11-20-17:15:22.8190149-05:00
1867,∞,2021-11-20-17:15:22.8190163-05:00
353,∞,2021-11-20-17:15:22.8190177-05:00
1523,∞,2021-11-20-17:15:22.8190192-05:00
1886,∞,2021-11-20-17:15:22.8190206-05:00
1571,∞,2021-11-20-17:15:22.8190220-05:00
1203,∞,2021-11-20-17:15:22.8190283-05:00
762,∞,2021-11-20-17:15:22.8190303-05:00
1185,∞,2021-11-20-17:15:22.8190319-05:00
457,∞,2021-11-20-17:15:22.8190336-05:00
1306,∞,2021-11-20-17:15:22.8190351-05:00
112,∞,2021-11-20-17:15:22.8190367-05:00
945,∞,2021-11-20-17:15:22.8190382-05:00
196,∞,2021-11-20-17:15:22.8190397-05:00
1543,∞,2021-11-20-17:15:22.8190412-05:00
717,∞,2021-11-20-17:15:22.8190427-05:00
50,∞,2021-11-20-17:15:22.8190442-05:00
1641,∞,2021-11-20-17:15:22.8190457-05:00
686,∞,2021-11-20-17:15:22.8190472-05:00
1746,∞,2021-11-20-17:15:22.8190487-05:00
1664,∞,2021-11-20-17:15:22.8190502-05:00
598,∞,2021-11-20-17:15:22.8190516-05:00
1014,∞,2021-11-20-17:15:22.8190531-05:00
489,∞,2021-11-20-17:15:22.8190546-05:00
801,∞,2021-11-20-17:15:22.8190561-05:00
1843,∞,2021-11-20-17:15:22.8190575-05:00
1954,∞,2021-11-20-17:15:22.8190590-05:00
47,∞,2021-11-20-17:15:22.8190604-05:00
94,∞,2021-11-20-17:15:22.8190619-05:00
1563,∞,2021-11-20-17:15:22.8190634-05:00
1489,∞,2021-11-20-17:15:22.8190649-05:00
1451,∞,2021-11-20-17:15:22.8190663-05:00
230,∞,2021-11-20-17:15:22.8190772-05:00
1281,∞,2021-11-20-17:15:22.8190788-05:00
599,∞,2021-11-20-17:15:22.8190802-05:00
211,∞,2021-11-20-17:15:22.8190815-05:00
56,∞,2021-11-20-17:15:22.8190829-05:00
461,∞,2021-11-20-17:15:22.8190842-05:00
1380,∞,2021-11-20-17:15:22.8190857-05:00
1918,∞,2021-11-20-17:15:22.8190870-05:00
894,∞,2021-11-20-17:15:22.8190928-05:00
343,∞,2021-11-20-17:15:22.8190964-05:00
712,∞,2021-11-20-17:15:22.8190984-05:00
1118,∞,2021-11-20-17:15:22.8190999-05:00
1070,∞,2021-11-20-17:15:22.8191015-05:00
997,∞,2021-11-20-17:15:22.8191030-05:00
193,∞,2021-11-20-17:15:22.8191045-05:00
218,∞,2021-11-20-17:15:22.8191060-05:00
481,∞,2021-11-20-17:15:22.8191076-05:00
1108,∞,2021-11-20-17:15:22.8191091-05:00
11,∞,2021-11-20-17:15:22.8191106-05:00
739,∞,2021-11-20-17:15:22.8191121-05:00
158,∞,2021-11-20-17:15:22.8191136-05:00
1696,∞,2021-11-20-17:15:22.8191151-05:00
926,∞,2021-11-20-17:15:22.8191167-05:00
1965,∞,2021-11-20-17:15:22.8191182-05:00
853,∞,2021-11-20-17:15:22.8191197-05:00
1864,∞,2021-11-20-17:15:22.8191213-05:00
723,∞,2021-11-20-17:15:22.8191228-05:00
43,∞,2021-11-20-17:15:22.8191243-05:00
1617,∞,2021-11-20-17:15:22.8191258-05:00
1157,∞,2021-11-20-17:15:22.8191273-05:00
668,∞,2021-11-20-17:15:22.8191289-05:00
1621,∞,2021-11-20-17:15:22.8191304-05:00
967,∞,2021-11-20-17:15:22.8191319-05:00
1854,∞,2021-11-20-17:15:22.8191334-05:00
1881,∞,2021-11-20-17:15:22.8191349-05:00
1664,∞,2021-11-20-17:15:22.8191364-05:00
1597,∞,2021-11-20-17:15:22.8191380-05:00
1332,∞,2021-11-20-17:15:22.8191395-05:00
662,∞,2021-11-20-17:15:22.8191411-05:00
1589,∞,2021-11-20-17:15:22.8191426-05:00
261,∞,2021-11-20-17:15:22.8191441-05:00
767,∞,2021-11-20-17:15:22.8191457-05:00
852,∞,2021-11-20-17:15:22.8191512-05:00
1322,∞,2021-11-20-17:15:22.8191532-05:00
1886,∞,2021-11-20-17:15:22.8191548-05:00
1895,∞,2021-11-20-17:15:22.8191563-05:00
1419,∞,2021-11-20-17:15:22.8191579-05:00
1803,∞,2021-11-20-17:15:22.8191594-05:00
1650,∞,2021-11-20-17:15:22.8191610-05:00
1736,∞,2021-11-20-17:15:22.8191625-05:00
1565,∞,2021-11-20-17:15:22.8191641-05:00
986,∞,2021-11-20-17:15:22.8191656-05:00
1552,∞,2021-11-20-17:15:22.8191672-05:00
750,∞,2021-11-20-17:15:22.8191687-05:00
1294,∞,2021-11-20-17:15:22.8191703-05:00
534,∞,2021-11-20-17:15:22.8191716-05:00
356,∞,2021-11-20-17:15:22.8191731-05:00
633,∞,2021-11-20-17:15:22.8191744-05:00
1357,∞,2021-11-20-17:15:22.8191758-05:00
192,∞,2021-11-20-17:15:22.8191772-05:00
1738,∞,2021-11-20-17:15:22.8191786-05:00
1337,∞,2021-11-20-17:15:22.8191799-05:00
302,∞,2021-11-20-17:15:22.8191813-05:00
1736,∞,2021-11-20-17:15:22.8191827-05:00
1674,∞,2021-11-20-17:15:22.8191840-05:00
1090,∞,2021-11-20-17:15:22.8191936-05:00
152,∞,2021-11-20-17:15:22.8191961-05:00
1215,∞,2021-11-20-17:15:22.8191978-05:00
1115,∞,2021-11-20-17:15:22.8191995-05:00
529,∞,2021-11-20-17:15:22.8192011-05:00
621,∞,2021-11-20-17:15:22.8192027-05:00
1148,∞,2021-11-20-17:15:22.8192043-05:00
447,∞,2021-11-20-17:15:22.8192059-05:00
422,∞,2021-11-20-17:15:22.8192075-05:00
479,∞,2021-11-20-17:15:22.8192091-05:00
1391,∞,2021-11-20-17:15:22.8192107-05:00
844,∞,2021-11-20-17:15:22.8192123-05:00
1603,∞,2021-11-20-17:15:22.8192139-05:00
80,∞,2021-11-20-17:15:22.8192155-05:00
958,∞,2021-11-20-17:15:22.8192171-05:00
446,∞,2021-11-20-17:15:22.8192187-05:00
919,∞,2021-11-20-17:15:22.8192203-05:00
392,∞,2021-11-20-17:15:22.8192219-05:00
1880,∞,2021-11-20-17:15:22.8192235-05:00
1591,∞,2021-11-20-17:15:22.8192251-05:00
1682,∞,2021-11-20-17:15:22.8192267-05:00
69,∞,2021-11-20-17:15:22.8192283-05:00
218,∞,2021-11-20-17:15:22.8192299-05:00
561,∞,2021-11-20-17:15:22.8192315-05:00
1348,∞,2021-11-20-17:15:22.8192331-05:00
1309,∞,2021-11-20-17:15:22.8192347-05:00
965,∞,2021-11-20-17:15:22.8192363-05:00
1974,∞,2021-11-20-17:15:22.8192379-05:00
470,∞,2021-11-20-17:15:22.8192395-05:00
1851,∞,2021-11-20-17:15:22.8192411-05:00
923,∞,2021-11-20-17:15:22.8192427-05:00
466,∞,2021-11-20-17:15:22.8192443-05:00
1116,∞,2021-11-20-17:15:22.8192459-05:00
1648,∞,2021-11-20-17:15:22.8192475-05:00
796,∞,2021-11-20-17:15:22.8192534-05:00
1744,∞,2021-11-20-17:15:22.8192555-05:00
204,∞,2021-11-20-17:15:22.8192571-05:00
689,∞,2021-11-20-17:15:22.8192586-05:00
1122,∞,2021-11-20-17:15:22.8192601-05:00
1116,∞,2021-11-20-17:15:22.8192615-05:00
418,∞,2021-11-20-17:15:22.8192629-05:00
539,∞,2021-11-20-17:15:22.8192643-05:00
1131,∞,2021-11-20-17:15:22.8192657-05:00
272,∞,2021-11-20-17:15:22.8192671-05:00
1902,∞,2021-11-20-17:15:22.8192684-05:00
1690,∞,2021-11-20-17:15:22.8192698-05:00
752,∞,2021-11-20-17:15:22.8192712-05:00
553,∞,2021-11-20-17:15:22.8192726-05:00
400,∞,2021-11-20-17:15:22.8192740-05:00
1745,∞,2021-11-20-17:15:22.8192754-05:00
819,∞,2021-11-20-17:15:22.8192768-05:00
946,∞,2021-11-20-17:15:22.8192781-05:00
421,∞,2021-11-20-17:15:22.8192795-05:00
145,∞,2021-11-20-17:15:22.8192809-05:00
1992,∞,2021-11-20-17:15:22.8192823-05:00
1022,∞,2021-11-20-17:15:22.8192837-05:00
1933,∞,2021-11-20-17:15:22.8192851-05:00
654,∞,2021-11-20-17:15:22.8192865-05:00
1766,∞,2021-11-20-17:15:22.8192878-05:00
1219,∞,2021-11-20-17:15:22.8192892-05:00
1656,∞,2021-11-20-17:15:22.8192906-05:00
1174,∞,2021-11-20-17:15:22.8192920-05:00
1976,∞,2021-11-20-17:15:22.8192934-05:00
571,∞,2021-11-20-17:15:22.8192947-05:00
1555,∞,2021-11-20-17:15:22.8192961-05:00
925,∞,2021-11-20-17:15:22.8192975-05:00
1727,∞,2021-11-20-17:15:22.8192989-05:00
1955,∞,2021-11-20-17:15:22.8193003-05:00
1283,∞,2021-11-20-17:15:22.8193058-05:00
End |2021-11-20-17:15:22.8193079-05:00
